"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","officeRole","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","usedDisasterWindows","run_id","run_duration"
"709",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,132,11,97,13,314,452,31,10,10,1,0,5,13.3784048557281
"710",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,127,24,109,21,376,527,27,15,15,9,0,15,15.6322257518768
"711",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,133,11,115,16,342,489,23,9,9,2,0,17,14.9246730804443
"712",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,129,22,96,20,313,436,11,16,16,6,1,6,14.5107991695404
"713",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,132,16,112,15,338,484,21,13,13,3,1,13,16.1403017044067
"714",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,132,27,94,20,309,434,12,19,19,8,3,10,16.8326573371887
"715",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,130,23,83,16,334,458,27,14,14,9,1,25,12.8106365203857
"716",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,129,28,88,18,292,412,18,14,14,14,0,14,12.2295365333557
"717",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,123,15,138,9,298,476,26,14,14,1,0,24,13.1670246124268
"718",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,120,27,120,14,318,459,8,13,13,14,1,18,14.6403021812439
"719",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,139,19,98,21,345,471,14,14,14,5,0,7,13.3867328166962
"720",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,133,11,93,19,348,480,30,9,9,2,0,22,13.9748589992523
"721",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,132,18,97,18,325,466,31,13,13,5,1,19,14.3750393390656
"722",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,147,27,80,15,337,440,9,14,14,13,2,8,14.7778489589691
"723",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,137,25,86,15,325,439,15,13,13,12,0,23,14.5157489776611
"724",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,134,18,95,9,295,430,26,14,14,4,3,20,15.5564186573029
"725",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,134,18,115,17,320,466,17,14,14,4,0,21,17.8808641433716
"726",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,147,40,79,19,295,413,15,24,24,16,1,1,16.3112316131592
"727",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,132,20,119,10,331,500,33,17,17,3,1,11,18.4194595813751
"728",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,134,32,99,19,306,440,13,22,22,10,0,2,17.8275430202484
"729",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,129,29,98,11,323,455,15,19,19,10,1,12,17.4436149597168
"730",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,129,32,78,14,296,409,17,18,18,14,0,14,13.2982501983643
"731",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,133,20,93,14,350,476,18,15,15,5,0,13,12.9450895786285
"732",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,131,26,83,15,322,434,10,19,19,7,0,10,12.326087474823
"733",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,138,21,105,15,340,470,8,17,17,4,0,7,12.2651402950287
"734",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,138,15,74,17,353,474,34,13,13,2,0,9,17.0295321941376
"735",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,125,19,91,7,329,454,21,13,13,6,0,3,14.7811214923859
"736",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,149,33,71,18,328,429,10,20,20,13,3,8,13.6676206588745
"737",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,128,34,114,19,353,499,11,21,21,13,1,15,16.2821979522705
"738",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,130,25,89,25,330,464,26,19,19,6,0,4,17.8431880474091
"739",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,122,18,140,11,295,476,24,17,17,1,0,24,13.7239499092102
"740",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,132,11,113,12,345,493,25,10,10,1,0,16,16.5794296264648
"741",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,141,34,87,17,297,416,12,20,20,14,3,23,15.236065864563
"742",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,124,21,82,13,330,447,22,13,13,8,0,25,15.8054382801056
"743",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,133,12,94,13,345,479,30,10,10,2,0,22,15.7432992458344
"744",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,128,23,88,18,316,431,10,17,17,6,2,6,16.8545973300934
"745",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,133,20,97,14,306,443,21,19,19,1,1,5,16.9267394542694
"746",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,137,22,79,11,296,421,30,16,16,6,2,20,19.1422762870789
"747",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,132,12,88,14,359,484,27,10,10,2,1,17,18.7869319915771
"748",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,135,19,90,12,346,464,13,15,15,4,1,21,19.0900022983551
"749",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,123,35,97,12,306,443,17,23,23,12,2,18,18.6579966545105
"750",0.4,4,6,0.08,0.25,0.4,6.5,2.53887159724254,1000,0,2,30,137,18,87,10,342,459,16,14,14,4,0,19,11.3662092685699
"751",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,140,17,107,22,341,472,12,12,12,5,0,7,33.0623743534088
"752",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,143,20,90,16,345,460,16,9,9,11,1,8,25.8207180500031
"753",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,130,13,111,16,295,460,42,12,12,1,0,5,20.8729796409607
"754",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,137,7,66,12,387,494,35,6,6,1,0,9,16.964019536972
"755",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,128,17,103,19,309,435,13,10,10,7,2,6,15.2964951992035
"756",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,131,11,107,11,339,479,26,7,7,4,0,21,24.7099692821503
"757",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,134,13,87,13,312,438,30,9,9,4,3,20,18.0461597442627
"758",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,133,17,93,22,341,470,26,10,10,7,1,4,15.9018487930298
"759",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,149,26,96,17,315,438,18,9,9,17,0,1,12.6875472068787
"760",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,123,13,120,12,308,461,26,7,7,6,0,3,13.5589530467987
"761",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,131,21,89,13,322,436,13,12,12,9,0,10,13.937070608139
"762",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,137,24,92,14,341,459,13,13,13,11,0,2,13.1160504817963
"763",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,136,9,97,15,345,480,31,7,7,2,0,22,15.9170565605164
"764",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,133,9,129,14,351,518,32,6,6,3,0,11,15.2982642650604
"765",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,121,29,148,6,271,452,19,14,14,15,0,18,15.7706825733185
"766",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,138,26,104,15,311,438,11,12,12,14,0,23,14.7021327018738
"767",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,133,11,114,22,350,494,21,9,9,2,0,17,15.0184669494629
"768",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,132,9,113,18,325,477,34,5,5,4,0,19,14.9411189556122
"769",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,132,7,123,10,337,500,35,5,5,2,0,16,13.3141310214996
"770",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,132,11,101,19,355,493,29,8,8,3,1,13,13.9896283149719
"771",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,125,22,107,17,330,463,17,9,9,13,0,12,14.1959817409515
"772",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,129,23,88,14,298,415,20,9,9,14,1,14,14.4451675415039
"773",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,124,12,136,13,308,479,24,11,11,1,0,24,16.3198652267456
"774",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,128,22,116,14,382,526,17,11,11,11,0,15,15.2803409099579
"775",0.4,4,6,0.08,0.25,0.4,6.5,1.54085808900418,1000,0,2,31,128,15,93,10,341,470,29,7,7,8,0,25,14.0405812263489
"776",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,133,20,97,14,306,443,21,19,19,1,1,5,16.7592327594757
"777",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,129,25,92,19,314,435,10,19,19,6,1,6,16.1527724266052
"778",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,125,19,91,7,329,454,21,13,13,6,0,3,16.9054746627808
"779",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,122,33,114,27,298,447,14,21,21,12,2,18,17.291118144989
"780",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,138,21,105,15,340,470,8,17,17,4,0,7,15.5636794567108
"781",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,129,23,100,23,325,465,23,17,17,6,3,4,17.3475329875946
"782",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,137,18,87,10,342,459,16,14,14,4,0,19,17.6857874393463
"783",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,149,33,71,18,328,429,10,20,20,13,3,8,15.8570556640625
"784",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,134,32,99,19,306,440,13,22,22,10,0,2,12.9583458900452
"785",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,129,28,100,11,325,456,13,18,18,10,0,12,14.0944273471832
"786",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,150,36,79,18,302,417,17,19,19,17,1,1,14.2592356204987
"787",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,132,11,113,12,345,493,25,10,10,1,0,16,13.2366769313812
"788",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,133,20,93,14,350,476,18,15,15,5,0,13,14.0560884475708
"789",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,134,20,81,17,309,425,20,15,15,5,3,20,13.9665777683258
"790",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,138,15,74,17,353,474,34,13,13,2,0,9,14.4756453037262
"791",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,132,20,119,10,331,500,33,17,17,3,1,11,13.1959958076477
"792",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,135,19,90,12,346,464,13,15,15,4,1,21,16.6911289691925
"793",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,128,35,114,16,353,500,11,22,22,13,1,15,16.124659538269
"794",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,132,15,111,18,339,487,24,13,13,2,1,17,15.2789466381073
"795",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,129,32,78,14,296,409,17,18,18,14,0,14,15.6684877872467
"796",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,122,18,140,11,295,476,24,17,17,1,0,24,19.0114572048187
"797",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,131,26,83,15,322,434,10,19,19,7,0,10,18.0196576118469
"798",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,124,21,82,13,330,447,22,13,13,8,0,25,20.4492590427399
"799",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,133,12,94,13,345,479,30,10,10,2,0,22,20.148672580719
"800",0.4,4,6,0.08,0.25,0.4,6.5,2.49368211177643,1000,0,2,32,140,32,89,15,298,417,12,18,18,14,3,23,19.7785446643829
"801",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,150,45,69,16,293,400,11,27,27,18,0,1,19.1002202033997
"802",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,133,35,66,14,302,403,14,21,21,14,1,14,18.375091791153
"803",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,139,35,75,12,327,434,7,25,25,10,3,2,9.15075349807739
"804",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,128,28,111,16,314,451,7,19,19,9,1,12,6.1967761516571
"805",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,138,15,74,17,353,474,34,13,13,2,0,9,33.4700887203217
"806",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,120,21,82,15,319,445,29,15,15,6,1,3,28.0286087989807
"807",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,134,21,85,12,351,467,14,17,17,4,2,13,19.4517195224762
"808",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,130,28,88,18,376,513,26,23,23,5,0,15,14.152398109436
"809",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,130,29,85,16,329,456,22,20,20,9,1,4,16.7195873260498
"810",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,131,15,109,13,364,510,25,12,12,3,0,11,24.8916983604431
"811",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,149,31,68,13,345,442,10,19,19,12,3,8,19.8143117427826
"812",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,130,29,81,14,313,426,11,21,21,8,1,10,16.3245387077332
"813",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,124,22,97,11,323,457,23,14,14,8,0,25,13.57883644104
"814",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,134,14,83,19,350,477,32,12,12,2,0,22,13.1718757152557
"815",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,131,15,98,14,351,487,25,13,13,2,0,16,12.7019076347351
"816",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,129,25,91,15,299,435,22,23,23,2,0,5,12.6351087093353
"817",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,138,26,104,25,316,461,17,24,24,2,4,7,13.6042926311493
"818",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,134,19,98,12,341,483,27,17,17,2,0,17,13.6354582309723
"819",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,123,19,111,21,322,475,24,18,18,1,1,24,15.0991060733795
"820",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,136,22,91,11,329,451,13,18,18,4,1,21,15.4173924922943
"821",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,141,38,76,17,300,412,12,24,24,14,1,23,15.4763405323029
"822",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,135,27,81,13,279,405,24,21,21,6,3,20,16.0959167480469
"823",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,129,29,79,16,311,423,10,23,23,6,3,6,12.1444752216339
"824",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,135,19,106,16,317,457,20,14,14,5,0,19,12.716686964035
"825",0.4,4,6,0.08,0.25,0.4,6.5,3.0098783944617,1000,0,2,33,122,37,96,20,312,441,8,25,25,12,2,18,13.428145647049
"826",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,123,25,123,12,304,451,12,12,12,13,0,12,13.9206864833832
"827",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,125,14,106,13,332,471,27,6,6,8,0,25,13.5624179840088
"828",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,133,9,129,14,351,518,32,6,6,3,0,11,14.6330292224884
"829",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,132,11,101,19,355,493,29,8,8,3,1,13,14.4437272548676
"830",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,131,17,105,12,323,445,8,9,9,8,0,10,16.7177159786224
"831",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,136,14,108,12,335,475,20,12,12,2,1,7,14.9591069221497
"832",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,149,26,96,17,315,438,18,9,9,17,0,1,17.187970161438
"833",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,126,7,125,16,331,488,26,6,6,1,0,24,16.9492862224579
"834",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,147,22,106,21,313,449,20,10,10,12,1,8,18.092520236969
"835",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,137,24,94,16,337,458,13,14,14,10,0,2,17.6943919658661
"836",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,136,6,74,18,379,496,38,5,5,1,0,9,16.6633582115173
"837",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,128,16,106,18,309,437,13,9,9,7,2,6,16.5551719665527
"838",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,123,13,120,12,308,461,26,7,7,6,0,3,13.9922950267792
"839",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,139,26,112,16,307,441,9,13,13,13,0,23,13.5155582427979
"840",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,134,15,103,14,295,431,23,10,10,5,2,20,14.9005646705627
"841",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,129,21,88,12,299,415,21,7,7,14,1,14,13.2016489505768
"842",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,132,9,113,18,325,477,34,5,5,4,0,19,13.4631018638611
"843",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,131,6,110,10,327,471,29,5,5,1,0,5,13.7711660861969
"844",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,128,21,119,14,379,527,19,10,10,11,0,15,14.0910437107086
"845",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,136,9,97,15,345,480,31,7,7,2,0,22,14.2583782672882
"846",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,140,7,109,12,367,503,22,5,5,2,0,17,14.4416835308075
"847",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,130,11,118,19,341,485,19,7,7,4,1,21,15.1011078357697
"848",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,122,29,131,15,287,450,18,14,14,15,0,18,17.5147171020508
"849",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,133,17,93,22,341,470,26,10,10,7,1,4,17.5725202560425
"850",0.4,4,6,0.08,0.25,0.4,6.5,1.38162625079276,1000,0,2,34,131,6,115,18,353,505,33,4,4,2,0,16,17.3683302402496
"851",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,135,26,82,22,329,461,26,24,24,2,2,7,16.2026569843292
"852",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,130,34,69,13,304,406,5,28,28,6,4,6,17.692967414856
"853",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,135,24,104,19,316,456,17,19,19,5,1,19,18.5863571166992
"854",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,130,28,81,14,303,428,20,24,24,4,1,5,19.2178971767426
"855",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,131,29,75,16,297,417,20,25,25,4,3,20,18.4783647060394
"856",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,129,34,86,13,322,455,22,25,25,9,1,4,19.7399814128876
"857",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,149,50,65,16,286,396,13,32,32,18,1,1,17.4599716663361
"858",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,148,31,69,15,345,440,8,18,18,13,2,8,32.0094766616821
"859",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,121,43,100,15,287,430,11,32,32,11,2,18,25.4902646541595
"860",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,139,39,68,10,322,425,5,30,30,9,1,2,19.0160641670227
"861",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,140,22,59,19,361,464,25,19,19,3,1,9,14.0770101547241
"862",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,121,30,99,15,293,435,17,26,26,4,3,3,14.3258550167084
"863",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,131,27,92,15,328,459,16,23,23,4,1,13,26.6470234394073
"864",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,132,32,83,19,315,425,4,23,23,9,3,10,21.2304995059967
"865",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,135,16,100,17,347,484,23,14,14,2,0,17,14.3418819904327
"866",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,133,39,65,14,294,400,16,25,25,14,2,14,13.321854352951
"867",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,134,20,88,10,334,452,14,16,16,4,0,21,12.5060431957245
"868",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,123,19,111,21,322,475,24,18,18,1,1,24,13.827406167984
"869",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,128,34,95,14,316,442,7,24,24,10,1,12,13.128041267395
"870",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,132,26,87,17,314,458,34,23,23,3,3,22,13.7847027778625
"871",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,130,20,107,14,328,474,21,18,18,2,1,16,15.4610149860382
"872",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,131,37,88,13,359,498,22,29,29,8,3,15,14.2451708316803
"873",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,126,24,74,14,333,445,22,16,16,8,0,25,14.115519285202
"874",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,134,25,97,24,353,505,32,23,23,2,5,11,16.8085565567017
"875",0.4,4,6,0.08,0.25,0.4,6.5,3.42662602507044,1000,0,2,35,140,36,70,12,302,411,17,22,22,14,0,23,15.5303699970245
"876",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,130,14,110,17,301,454,30,13,13,1,0,5,12.8754053115845
"877",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,125,17,109,13,310,454,25,10,10,7,0,3,13.5260815620422
"878",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,132,21,91,16,341,467,23,12,12,9,0,4,13.3015270233154
"879",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,133,11,115,16,342,489,23,9,9,2,0,17,14.2280452251434
"880",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,131,13,125,12,349,513,29,10,10,3,0,11,13.7974257469177
"881",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,119,28,103,14,329,463,15,16,16,12,1,18,13.3577847480774
"882",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,140,31,114,13,307,452,10,21,21,10,1,2,15.7970521450043
"883",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,125,22,107,17,330,463,17,9,9,13,0,12,13.7145309448242
"884",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,128,20,103,13,306,435,12,14,14,6,1,6,14.6676557064056
"885",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,130,12,130,16,319,491,33,9,9,3,0,16,17.4324841499329
"886",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,132,16,112,15,338,484,21,13,13,3,1,13,17.6949627399445
"887",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,139,19,98,21,345,471,14,14,14,5,0,7,16.2699451446533
"888",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,150,36,92,16,301,426,14,19,19,17,0,1,16.421439409256
"889",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,123,15,138,9,298,476,26,14,14,1,0,24,18.5634779930115
"890",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,147,26,79,17,339,440,9,13,13,13,2,8,20.8733563423157
