"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"officeRole"
"02/20/2020 21:53:14:664 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","othersInf?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1629","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5533.025876944001","101","312","840","1050","17","25","25","11","4"
"1632","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5322.895289380001","68","275","812","964","0","33","33","7","9"
"1633","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5021.580654544004","60","243","788","924","2","27","27","14","2"
"1634","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","5137.863392120002","76","262","839","992","2","26","26","11","3"
"1636","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5200.322797236007","50","249","812","951","2","40","40","6","5"
"1635","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5110.669019579996","68","249","744","892","0","29","29","7","5"
"1640","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","34","5542.3758753040065","46","272","830","1009","58","26","26","8","6"
"1642","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5370.3872481399985","57","284","807","951","10","32","32","9","4"
"1643","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5192.221045436003","100","278","748","948","11","35","35","11","7"
"1637","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","33","5403.152364784012","83","252","835","990","1","24","24","9","6"
"1639","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","34","5537.122883860004","95","265","818","996","2","27","27","7","6"
"1638","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5455.125952283995","68","268","825","970","2","30","30","8","6"
"1644","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5398.9870537679935","65","260","852","1002","9","33","33","5","3"
"1641","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","21","6584.191971060009","49","330","991","1168","66","15","15","6","3"
"1645","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5238.425746104003","77","276","803","972","11","32","32","14","2"
"1647","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","4985.714424592008","69","261","776","927","1","36","36","11","6"
"1646","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5590.478302167991","80","271","857","1015","4","29","29","9","9"
"1648","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5438.7906016479965","39","261","869","982","4","29","29","13","9"
"1649","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5073.881219104006","74","287","839","994","1","33","33","14","9"
"1651","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","33","5764.664941104003","89","297","834","1029","11","29","29","4","7"
"1652","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","4764.379696220002","62","237","756","905","3","35","35","19","7"
"1650","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5105.826010492009","57","250","847","977","1","35","35","11","11"
"1653","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5866.279263948002","59","307","905","1048","1","36","36","2","7"
"1654","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5702.6088736520005","117","284","874","1080","7","23","23","12","8"
"1655","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","4903.946206176013","84","241","750","915","0","33","33","12","5"
"1657","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5329.823700891997","53","261","871","993","1","31","31","10","7"
"1656","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5299.333985347998","83","253","846","997","1","32","32","7","5"
"1658","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","24","6009.448852108006","72","286","900","1073","11","22","22","2","5"
"1659","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","34","6100.646976812006","99","292","874","1061","2","33","33","1","4"
"1660","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","5101.408657512003","57","252","820","965","2","42","42","12","10"
"1663","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","4994.730185128002","48","283","753","908","26","28","28","13","9"
"1664","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5168.697618716001","71","271","780","930","10","33","33","13","7"
"1661","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5209.190534716005","57","297","834","976","1","35","35","8","9"
"1662","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","26","6194.584020179997","60","295","872","1114","124","19","19","7","3"
"1665","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","6498.49487128001","94","301","954","1154","18","26","26","6","7"
"1667","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","5079.514019904005","49","253","806","941","1","36","36","12","6"
"1666","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5597.105418084004","93","295","852","1053","19","30","30","6","7"
"1668","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","56","4994.418473252002","48","263","760","888","0","36","36","20","9"
"1669","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","59","4409.793060399999","39","219","736","859","1","43","43","16","6"
"1670","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5467.385985124001","91","275","895","1066","5","28","28","13","4"
"1671","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5671.779329260008","67","235","864","996","4","33","33","8","5"
"1673","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","27","5638.212785424003","100","282","838","1031","9","25","25","2","7"
"1672","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5712.454701483993","108","283","839","1047","0","30","30","7","7"
"1675","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5723.514273628004","79","261","852","1024","9","30","30","6","7"
"1674","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","33","5433.662231220007","50","301","820","951","1","28","28","5","6"
"1676","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5449.593023512006","94","282","844","1029","3","30","30","6","7"
"1677","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","34","5282.307958816","123","295","831","1038","4","28","28","6","6"
"1679","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","4599.12655317201","50","245","752","898","1","35","35","13","4"
"1680","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","59","4180.362303180006","51","225","685","821","2","42","42","17","14"
"1678","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5992.665415488013","63","277","880","1039","10","35","35","3","6"
"1681","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4877.2380915720105","57","245","824","968","1","34","34","15","7"
"1682","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5056.336709012005","78","268","791","943","0","31","31","13","8"
"1683","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5771.8080246040045","67","255","870","1024","3","38","38","4","5"
"1684","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","25","6421.254239888004","38","314","965","1120","71","21","21","4","7"
"1687","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","6263.174668504016","89","292","912","1095","13","27","27","5","7"
"1686","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","30","6344.443875896011","73","327","888","1096","46","25","25","5","7"
"1685","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","6037.388207119994","53","281","896","1064","36","25","25","10","9"
"1688","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","4937.685131599998","51","277","815","946","1","31","31","12","14"
"1689","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5274.849675848004","98","255","800","991","5","36","36","7","8"
"1691","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","55","4633.852475776001","43","246","756","872","1","40","40","15","8"
"1690","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5294.668195315999","49","240","817","946","2","33","33","10","4"
"1692","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5517.766209739997","57","252","862","994","0","32","32","8","1"
"1693","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","5109.177039836005","54","255","824","954","1","39","39","10","8"
"1696","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5558.161584600003","59","263","877","1012","6","30","30","9","6"
"1695","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5294.0511324960025","44","244","833","968","14","30","30","11","10"
"1694","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","55","4631.337632140004","43","257","755","890","1","38","38","17","6"
"1698","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","4635.808293576007","37","240","803","918","1","36","36","19","7"
"1697","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5403.9459500800085","68","277","813","967","3","32","32","6","9"
"1699","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5908.238843759993","66","293","943","1095","6","33","33","2","12"
"1700","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5511.393388668003","59","238","837","982","1","39","39","7","7"
"1702","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5729.663355252008","70","261","828","990","5","32","32","7","5"
"1701","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5281.811412776003","72","266","832","983","2","36","36","10","5"
"1703","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5478.647701724005","81","265","865","1026","1","30","30","10","6"
"1704","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5367.986785828002","101","273","789","975","1","32","32","8","11"
"1705","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5176.16433230401","78","281","829","987","2","35","35","7","9"
"1706","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","33","5869.039627084008","65","277","851","1060","72","26","26","7","7"
"1709","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5035.374983460001","48","267","786","924","9","37","37","10","12"
"1707","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5197.697170268011","70","279","820","993","18","28","28","11","7"
"1708","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5538.049045252008","68","263","843","1000","16","32","32","6","9"
"1710","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","52","4627.832463908","63","223","721","869","1","41","41","11","7"
"1712","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5227.260296104008","61","258","811","957","1","31","31","9","3"
"1711","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5617.669154796005","73","263","838","991","4","33","33","12","11"
"1713","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4963.182611284005","40","235","801","924","6","39","39","7","3"
"1715","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","4918.121745136008","60","277","755","905","2","33","33","14","6"
"1716","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5451.858154956001","63","272","860","1009","3","33","33","6","8"
"1714","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5270.4252689880095","71","219","813","962","2","36","36","9","6"
"1720","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5627.323183112006","83","266","888","1048","3","30","30","5","6"
"1719","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4710.904465924015","65","234","775","911","2","32","32","17","4"
"1718","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","6353.963332000001","81","291","920","1093","8","35","35","1","8"
"1717","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5192.599455068006","58","243","811","968","11","35","35","13","4"
"1721","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5902.004498259999","47","245","894","1030","0","38","38","5","6"
"1722","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5372.601757200005","37","245","817","919","5","28","28","13","9"
"1723","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5365.470353448004","80","245","852","1004","0","31","31","10","6"
"1724","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5065.151171892012","53","246","823","954","1","31","31","13","7"
"1725","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5545.897964644008","76","259","861","1018","1","33","33","9","2"
"1726","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5095.672157908002","79","264","818","971","2","30","30","9","6"
"1728","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","26","6116.524066383999","57","289","904","1085","62","23","23","3","4"
"1730","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5412.514589559997","69","233","852","997","5","33","33","8","5"
"1727","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","4865.728528328004","64","194","776","912","1","31","31","11","3"
"1732","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5064.761065896002","55","236","831","957","0","32","32","15","4"
"1731","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","44","5673.032236196002","94","258","881","1053","6","34","34","10","9"
"1729","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","6020.572762652001","97","289","876","1102","54","28","28","4","4"
"1735","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5165.471461155997","60","251","838","962","1","26","26","13","8"
"1733","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","6141.851944956006","67","275","925","1077","17","35","35","1","9"
"1737","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","57","4777.288999927997","57","235","777","919","2","38","38","19","6"
"1734","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5755.8254215599945","68","288","849","1007","4","37","37","4","6"
"1736","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5374.510638380006","74","229","785","943","1","37","37","4","7"
"1740","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5228.839491572005","50","256","823","958","10","31","31","10","9"
"1739","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5035.483873260004","48","263","860","982","1","37","37","8","5"
"1738","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5341.033567760002","92","261","826","999","9","30","30","1","5"
"1741","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5730.833116016004","65","279","881","1036","4","32","32","3","6"
"1742","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5302.669107392007","77","252","816","982","6","39","39","5","8"
"1743","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5180.666243336007","78","263","774","936","0","31","31","8","7"
"1745","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","4762.638261892002","66","242","796","934","1","31","31","11","9"
"1744","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","5831.7931449920015","89","290","846","1021","2","28","28","9","5"
"1747","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5259.632983100003","66","253","812","960","0","33","33","12","11"
"1748","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5488.503148484004","95","322","843","1028","1","34","34","11","12"
"1746","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","53","4775.582134944012","73","222","745","909","1","35","35","18","7"
"1749","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","53","4778.692421412005","78","251","749","906","0","38","38","15","12"
"1751","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","28","5625.922106412004","56","263","827","1000","55","23","23","5","1"
"1750","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","25","6309.43804131601","43","304","960","1145","83","20","20","5","5"
"1753","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4832.787215244005","77","257","758","931","6","38","38","8","12"
"1752","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","6223.749861756","65","284","895","1033","13","26","26","6","6"
"1754","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","5752.028845748003","79","285","900","1055","3","27","27","8","7"
"1755","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5315.50359332401","69","264","867","1023","6","33","33","12","7"
"1757","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5494.204160016003","53","258","845","973","2","34","34","6","10"
"1756","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","54","4999.226208735998","73","234","742","903","4","42","42","12","9"
"1758","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","44","5029.340401772001","58","259","791","938","2","34","34","10","10"
"1759","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","51","4860.896021792005","80","244","731","904","3","39","39","12","6"
"1760","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","4916.800257580013","51","252","833","968","2","34","34","14","8"
"1761","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5543.973285132006","80","295","850","1028","11","37","37","5","8"
"1762","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5236.682657868004","74","261","828","983","10","30","30","8","2"
"1763","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","53","4679.028039680003","46","234","757","879","2","34","34","19","3"
"1764","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","31","5570.763440568011","70","262","818","961","6","25","25","6","4"
"1765","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5048.137955356004","56","240","802","937","1","38","38","8","10"
"1766","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5790.332534015998","83","262","869","1039","2","32","32","4","8"
"1767","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","29","5669.024390976003","87","297","830","1003","2","25","25","4","4"
"1768","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5414.856022223995","62","255","838","975","0","33","33","12","9"
"1769","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","4887.158572700009","61","225","779","922","1","42","42","13","11"
"1770","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5047.005213440006","63","243","816","954","0","32","32","15","4"
"1771","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","4942.679988396005","58","267","822","959","2","35","35","13","7"
