"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/11/2020 23:13:22:164 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"907","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","9971.671868275982","10652","1567","184","10","831","7","17","17","26","0","623","738","10","210"
"906","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","8492.510294048008","10652","1351","207","1","797","10","27","27","24","0","475","559","17","270"
"908","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10151.70362777999","10652","1616","268","17","762","6","17","17","26","0","489","858","11","293"
"910","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","13251.604603391936","10652","2074","340","13","838","7","26","26","17","0","624","1240","19","274"
"911","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15427.637929135914","10652","2417","322","17","818","9","29","29","20","0","786","1607","20","261"
"912","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","15953.211026607943","10652","2532","400","24","814","6","27","27","17","0","702","1727","21","259"
"915","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","6118.717717028002","10652","933","148","6","828","9","11","11","22","0","347","105","2","290"
"914","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","5430.612594552003","10652","819","103","8","819","15","15","15","30","0","399","0","0","244"
"913","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","16745.99849038794","10652","2668","292","8","791","9","35","35","17","0","853","1889","26","236"
"916","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","6858.042839376001","10652","1088","132","8","837","12","15","15","29","0","437","253","3","277"
"919","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10148.718987495979","10652","1636","190","17","739","10","35","35","20","0","594","902","25","187"
"917","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","8040.282904112007","10652","1282","125","4","808","13","24","24","26","0","580","476","11","194"
"920","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","11677.821604183973","10652","1883","303","4","810","16","34","34","15","0","600","1074","18","267"
"918","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","9407.149790343992","10652","1510","179","18","829","11","23","23","26","0","592","683","12","224"
"921","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","13401.819714284","10652","2023","233","16","790","7","22","22","30","0","736","1235","15","231"
"922","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14746.065923539893","10652","2385","255","13","818","10","27","27","22","0","743","1573","17","206"
"923","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","14533.448494895934","10652","2338","369","14","791","6","23","23","18","0","576","1554","17","261"
"925","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","5502.144608888003","10652","829","118","11","829","14","14","14","22","0","357","0","0","276"
"924","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","15972.69420061993","10652","2521","380","13","808","6","26","26","21","0","749","1715","20","234"
"926","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","6057.761083688003","10652","934","130","3","835","9","11","11","30","0","388","99","2","281"
"927","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","7335.796169656004","10652","1117","131","10","833","12","20","20","28","0","483","286","8","242"
"928","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","8458.130087031994","10652","1311","168","10","807","7","18","18","24","0","509","507","11","258"
"929","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","9446.989611159983","10652","1513","162","4","802","11","25","25","25","0","569","713","14","224"
"930","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10904.657450771952","10652","1708","208","10","832","10","25","25","25","0","632","881","16","214"
"931","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11340.263949079985","10652","1792","255","8","783","9","26","26","20","0","559","1013","17","251"
"932","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","12570.990448875957","10652","2042","320","28","810","5","22","22","23","0","595","1235","17","283"
"934","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","15060.174715683921","10652","2406","211","17","788","10","30","30","24","0","882","1623","20","169"
"937","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5941.955531239999","10652","897","116","6","809","7","7","7","32","0","357","89","0","316"
"933","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14314.61785433997","10652","2351","297","16","872","12","30","30","19","0","686","1483","18","284"
"935","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","15961.81995892792","10652","2597","299","9","838","7","28","28","24","0","868","1765","21","231"
"936","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","5117.174052656001","10652","773","97","16","773","10","10","10","23","0","325","0","0","275"
"938","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","6861.605837939998","10652","1060","97","4","785","6","8","8","37","0","488","277","2","222"
"939","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","29","8762.676479975986","10652","1353","249","17","830","7","15","15","14","0","398","526","8","320"
"940","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","9514.232447707966","10652","1506","172","9","805","9","22","22","27","0","560","704","13","213"
"941","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10574.873096739972","10652","1663","244","8","804","12","24","24","23","0","555","865","12","240"
"942","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","11885.497353831952","10652","1854","209","18","828","6","29","29","24","0","686","1030","23","192"
"944","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","15289.045568627946","10652","2420","463","35","850","3","19","19","16","0","540","1577","16","344"
"947","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","5419.026779735988","10652","835","99","9","835","9","9","9","34","0","391","0","0","267"
"943","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","12882.048083587952","10652","2133","313","10","793","3","23","23","20","0","631","1343","20","269"
"945","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15863.272000627916","10652","2594","341","19","839","5","25","25","24","0","792","1762","20","247"
"948","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5935.300293299996","10652","908","90","9","821","12","13","13","29","0","448","87","1","238"
"946","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","16326.128668555903","10652","2697","342","11","849","13","28","28","26","0","857","1855","15","225"
"949","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7152.441932056001","10652","1123","166","5","832","7","13","13","31","0","446","292","6","251"
"950","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","7917.849021763995","10652","1233","164","7","758","20","28","28","14","0","452","476","8","230"
"951","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","9354.538030467984","10652","1439","130","6","774","18","34","34","22","0","615","668","16","165"
"952","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10181.49964748398","10652","1614","251","12","772","7","19","19","23","0","516","845","12","256"
"954","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","12788.84644271996","10652","2015","222","13","815","5","22","22","28","0","759","1206","17","194"
"953","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","11786.241296679986","10652","1884","212","18","834","7","21","21","28","0","691","1056","14","215"
"955","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","13646.057492791964","10652","2148","252","22","798","6","30","30","21","0","725","1356","24","238"
"956","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15528.620144067934","10652","2484","312","12","801","13","36","36","17","0","791","1694","23","197"
"957","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","16283.790123203948","10652","2614","439","11","806","4","26","26","17","0","706","1824","22","287"
"959","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","34","5985.971775616007","10652","929","146","15","817","9","9","9","25","0","306","112","0","320"
"960","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","7267.752224891994","10652","1092","138","3","789","9","18","18","31","0","490","305","9","210"
"958","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","27","5030.738894267997","10652","776","145","12","776","7","7","7","20","0","228","0","0","340"
"961","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8073.674928139993","10652","1247","155","9","780","14","22","22","24","0","507","467","8","202"
"964","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","12043.465974771976","10652","1935","173","15","787","10","30","30","25","0","780","1153","20","165"
"962","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","9825.836702567978","10652","1508","264","8","804","8","19","19","22","0","434","710","11","303"
"966","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14259.99610463192","10652","2300","281","9","767","9","27","27","22","0","677","1537","18","205"
"963","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10618.483191191975","10652","1656","190","14","773","7","23","23","27","0","582","885","16","229"
"965","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","12950.927483755951","10652","2041","346","5","806","7","27","27","18","0","578","1241","20","297"
"967","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","13956.139504951978","10652","2326","291","10","822","7","29","29","26","0","796","1511","22","237"
"968","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","16541.014110303957","10652","2704","343","16","761","11","30","30","22","0","888","1946","19","196"
"970","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","5899.117444648002","10652","897","142","10","793","11","11","11","27","0","377","104","0","238"
"969","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","5522.885638556007","10652","856","118","13","856","11","11","11","24","0","341","0","0","318"
"972","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","8647.445990364005","10652","1328","154","10","824","10","16","16","26","0","521","504","6","235"
"974","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10381.484084679974","10652","1651","195","6","759","8","25","25","30","0","611","894","17","218"
"971","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","7856.114608312","10652","1166","159","8","852","9","15","15","22","0","428","315","6","292"
"975","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","12025.022916963955","10652","1904","211","9","834","7","24","24","26","0","687","1072","17","202"
"973","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","9132.37093354","10652","1460","199","15","820","11","23","23","28","0","543","641","12","220"
"976","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","13773.727238971931","10652","2138","275","17","881","9","32","32","19","0","775","1261","23","231"
"977","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","13876.186174771925","10652","2270","283","19","803","5","29","29","23","0","824","1478","24","208"
"978","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","15828.72872068794","10652","2463","331","8","784","6","27","27","21","0","799","1685","21","219"
"979","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","16915.321942443905","10652","2651","345","20","793","9","30","30","19","0","905","1868","21","204"
"980","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5732.546299747996","10652","833","84","4","833","9","9","9","33","0","464","0","0","225"
"982","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","7033.269589067994","10652","1068","95","13","785","9","17","17","31","0","484","284","8","212"
"981","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","5562.763571327997","10652","865","82","5","783","12","14","14","35","0","468","83","2","184"
"983","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","8450.975489699986","10652","1293","154","6","769","16","21","21","31","0","546","524","5","180"
"985","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","11421.165559007988","10652","1773","274","14","839","8","16","16","23","0","516","940","8","313"
"984","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","9659.91649613597","10652","1509","215","18","831","13","20","20","20","0","505","679","7","281"
"987","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","12908.54996893196","10652","2086","220","16","862","13","35","35","22","0","826","1233","22","197"
"986","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","11419.32155618397","10652","1833","225","11","783","10","29","29","24","0","683","1052","19","232"
"989","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","14702.747160683924","10652","2352","306","8","803","11","28","28","24","0","836","1551","17","230"
"988","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14829.158672323932","10652","2391","302","21","855","13","29","29","20","0","733","1549","16","251"
"990","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","16935.78434240792","10652","2727","468","8","850","8","26","26","16","0","688","1882","18","293"
"991","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5884.194025647999","10652","845","105","2","845","16","16","16","28","0","442","0","0","227"
"992","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","6199.198383140004","10652","885","90","8","788","13","16","16","25","0","385","97","3","228"
"993","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","6897.143853528004","10652","1057","131","9","790","11","18","18","26","0","434","268","7","243"
"996","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10526.980291899961","10652","1673","187","10","817","9","25","25","20","0","550","857","16","244"
"994","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","8208.387497891988","10652","1253","182","11","794","10","18","18","19","0","414","460","8","297"
"995","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","9069.459716215984","10652","1443","219","17","836","7","20","20","20","0","450","612","13","302"
"997","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11905.371429287972","10652","1833","255","15","769","3","21","21","25","0","567","1067","18","248"
"998","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","12749.521410019957","10652","2061","244","19","840","6","21","21","31","0","759","1225","15","199"
"999","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","14582.178208147912","10652","2403","377","18","792","5","24","24","24","0","741","1616","19","235"
"1000","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","15315.346063431933","10652","2401","328","17","777","6","27","27","18","0","611","1634","21","269"
"1002","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","5341.287484639994","10652","784","90","10","784","14","14","14","19","0","361","0","0","237"
"1001","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","16470.82287372795","10652","2570","459","21","820","6","19","19","16","0","596","1755","13","281"
"1003","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","6038.659917247996","10652","912","146","12","816","8","8","8","32","0","365","97","0","272"
"1004","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","7078.991983464004","10652","1106","166","10","795","15","19","19","20","0","346","311","4","307"
"1005","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","8591.34470016798","10652","1306","196","13","818","15","29","29","15","0","434","493","15","278"
"1006","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","9702.730625947994","10652","1500","189","8","794","14","23","23","23","0","581","708","9","194"
"1007","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10921.512573371936","10652","1773","193","17","848","9","20","20","30","0","665","927","11","220"
"1008","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","12266.199461431941","10652","1954","273","17","830","11","23","23","17","0","534","1127","12","288"
"1009","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","13162.25485340394","10652","2127","294","12","797","7","24","24","21","0","651","1333","17","261"
"1010","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","15508.868191703928","10652","2373","340","17","819","5","26","26","18","0","708","1557","21","274"
"1011","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15386.497700467957","10652","2486","336","9","802","8","35","35","18","0","854","1693","27","186"
"1012","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","17097.576712403978","10652","2746","304","12","792","2","34","34","19","0","936","1964","32","174"
"1013","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5276.552701304005","10652","798","86","2","798","10","10","10","29","0","386","0","0","257"
"1015","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7115.155356315996","10652","1066","106","6","749","13","19","19","25","0","493","320","6","189"
"1014","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","31","5728.978552147999","10652","876","102","14","778","8","9","9","22","0","344","98","1","269"
"1016","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8378.648250527995","10652","1301","123","11","793","10","22","22","24","0","564","508","12","202"
"1018","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11054.075609543981","10652","1757","241","19","856","8","26","26","26","0","605","903","18","275"
"1021","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","13701.505200295964","10652","2172","261","17","769","11","33","33","19","0","714","1407","22","221"
"1017","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8929.059375091998","10652","1474","194","17","798","10","23","23","24","0","500","678","13","217"
"1019","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11465.440489823974","10652","1797","281","15","753","5","22","22","23","0","571","1048","17","230"
"1020","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","12704.339423963922","10652","1986","242","7","758","5","29","29","17","0","686","1231","24","226"
"1022","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15609.950807611947","10652","2502","351","9","805","8","29","29","20","0","752","1707","21","223"
"1024","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5029.867317771987","10652","773","89","3","773","13","13","13","31","0","354","0","0","257"
"1023","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","16929.070608627924","10652","2738","415","4","768","6","38","38","13","0","845","1980","32","224"
"1025","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","5652.367116523998","10652","870","118","6","772","5","7","7","31","0","318","99","2","297"
"1027","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","7937.965153723995","10652","1248","173","11","755","11","18","18","23","0","452","494","7","222"
"1026","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","7695.9426891680005","10652","1147","172","7","853","9","14","14","27","0","423","297","5","263"
"1028","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","9326.733704631994","10652","1461","140","4","781","8","15","15","30","0","563","685","7","203"
"1029","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10726.794608391967","10652","1679","206","10","850","9","27","27","25","0","654","832","18","237"
"1030","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","11652.454148659965","10652","1804","250","24","814","11","23","23","18","0","584","995","12","253"
"1032","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","14796.35708463991","10652","2398","284","14","818","8","32","32","22","0","834","1586","24","228"
"1031","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","13241.899390579942","10652","2141","329","9","834","5","18","18","29","0","636","1313","13","294"
"1033","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","15132.163485011908","10652","2460","262","11","810","6","22","22","25","0","828","1656","16","188"
"1034","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","17469.749549255946","10652","2758","409","22","854","12","31","31","14","0","819","1914","19","260"
"1036","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","5714.045553056004","10652","875","104","2","783","12","14","14","32","0","395","92","2","224"
