"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:49:30:897 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1022","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","13","804.0697220687397","84","313","766","944","20","12","12","1","3"
"991","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2677.354185810246","512","240","3033","3713","83","32","32","6","2"
"995","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","28","2957.7529932376583","483","317","3912","4494","7","27","27","1","0"
"994","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","2051.7045163200037","341","261","2899","3329","5","32","32","8","2"
"996","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","24","3924.7220987710243","677","282","4353","5115","8","24","24","0","0"
"997","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","3981.5180904578338","760","290","4567","5437","4","34","34","4","1"
"1024","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","984.7260032269497","100","289","728","914","3","19","19","6","5"
"1023","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","924.90945962805","77","286","696","867","7","22","22","11","6"
"993","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","2520.108030317393","395","281","2570","3066","11","29","29","1","1"
"1025","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","1214.8403072447709","120","292","730","945","7","19","19","0","5"
"1026","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","868.8694267764898","79","303","756","913","3","17","17","3","5"
"999","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","32","4626.73381666195","864","273","6099","7037","0","27","27","5","1"
"998","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","50","3340.5382779112833","716","224","4825","5612","7","37","37","13","1"
"1000","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","32","5210.328447505258","863","271","6369","7340","28","26","26","6","0"
"1027","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","893.52702042489","90","280","685","868","7","20","20","10","5"
"1028","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","861.0240562569899","84","287","719","884","4","21","21","8","5"
"1029","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","813.83571684387","84","293","769","930","15","13","13","6","4"
"1030","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","994.8108148625702","77","281","702","855","3","22","22","13","6"
"1041","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","18","828.3166311633298","93","294","739","923","22","16","16","2","5"
"1044","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","791.6395771081795","73","318","768","918","5","17","17","5","5"
"1042","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","828.2768714358298","95","255","709","870","11","18","18","7","4"
"1012","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","1662.1127430180306","250","230","1881","2223","15","36","36","4","2"
"1043","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","861.2652879940501","89","311","740","915","2","20","20","8","8"
"1016","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","2918.0563518635054","530","256","3950","4578","17","35","35","6","0"
"1013","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","25","2229.3662483016933","347","315","2644","3089","17","25","25","0","2"
"1045","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","977.5636416261896","99","268","734","914","1","24","24","9","2"
"1015","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","3436.183437033703","594","258","3738","4418","4","28","28","2","0"
"1018","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","2887.1446386323764","628","238","4956","5668","9","38","38","7","2"
"1046","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","899.7981415145101","96","290","752","934","9","23","23","8","7"
"1019","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","4113.94341772836","852","299","5688","6646","4","40","40","2","1"
"1011","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","2979.0375938527577","506","279","2503","3203","102","36","36","3","1"
"1020","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","57","3774.2844712802503","732","226","5467","6296","1","44","44","13","2"
"1017","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","3195.1570130100026","605","230","4546","5238","8","33","33","6","2"
"1014","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","57","1928.44405466739","287","224","2678","3053","3","46","46","11","2"
"1047","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","916.1105046883192","85","313","698","867","5","15","15","6","4"
"1048","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","11","610.2636983557196","74","292","799","938","13","7","7","4","3"
"1049","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","781.5600776172596","81","288","791","939","3","15","15","13","4"
"1050","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","41","784.62423185337","69","266","663","807","1","27","27","14","10"
"1031","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","53","2004.4077058524592","378","207","2390","2937","89","45","45","8","1"
"1033","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","1875.2614828209887","335","257","2558","2975","9","25","25","9","1"
"1032","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","24","2003.4358355836828","316","291","2050","2437","6","18","18","6","2"
"1061","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","870.1498798443896","78","262","749","915","4","22","22","8","7"
"1063","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","17","799.5109352162399","83","322","795","958","14","15","15","2","3"
"1062","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","40","622.4198730094798","70","245","629","777","12","22","22","18","2"
"1037","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","33","3348.27561990286","594","278","4872","5554","12","31","31","2","1"
"1035","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","2029.0069177669823","349","247","3536","3973","9","39","39","7","1"
"1036","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","2498.226243327539","461","252","4025","4566","2","32","32","10","3"
"1034","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2187.8452216058377","366","275","3019","3475","4","34","34","4","3"
"1064","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","839.08015429347","81","289","767","921","5","12","12","8","3"
"1065","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","1010.3726431031398","106","289","723","927","22","15","15","9","2"
"1038","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","3326.8136902559163","633","220","5045","5766","10","36","36","5","1"
"1066","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","10","837.1540960699502","80","323","780","933","11","5","5","5","2"
"1039","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","4448.005902850695","771","272","5633","6479","3","28","28","7","1"
"1040","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","4496.0047124806815","845","245","6361","7279","5","30","30","6","0"
"1067","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","860.0117546978103","89","271","743","917","10","18","18","8","4"
"1068","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","874.7068771476899","72","295","749","911","12","22","22","8","4"
"1069","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","887.1547523143495","88","316","759","931","10","15","15","0","5"
"1070","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","14","1238.1433207986595","116","344","787","1022","24","14","14","0","5"
"1082","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","850.6301576428798","70","289","735","887","5","23","23","6","3"
"1081","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1029.9603809298608","98","298","707","905","8","19","19","3","4"
"1083","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","38","770.4398927461497","69","255","710","852","1","21","21","17","4"
"1084","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","756.0038035542606","70","280","693","841","3","18","18","13","5"
"1054","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","2324.6061694331434","388","261","2880","3344","1","29","29","13","2"
"1053","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","1524.1241830565696","214","252","2466","2807","39","35","35","6","3"
"1056","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","3311.3918373242514","568","281","4184","4844","29","27","27","3","1"
"1086","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","912.8513951777702","100","323","767","965","22","14","14","1","0"
