"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"01/17/2020 16:30:59:252 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","changeAspiration","b1","EWProbDecay","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"569","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"572","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"571","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","19","0","0","0","0","0","0","0","19","0"
"570","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","20","0","0","0","0","0","0","0","20","0"
"573","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"576","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"574","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"575","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"577","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","10","0","0","0","0","0","0","0","10","0"
"578","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"579","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"580","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"581","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"583","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","14","0","0","0","0","0","0","0","14","0"
"582","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","17","0","0","0","0","0","0","0","17","0"
"584","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","17","0","0","0","0","0","0","0","17","0"
"586","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"588","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"585","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","14","0","0","0","0","0","0","0","14","0"
"587","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"590","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"589","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"591","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"592","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"593","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"594","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"595","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"596","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"599","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"598","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"597","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"600","0.6","4","0.08","0","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"601","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","6","0","0","0","0","0","0","0","6","0"
"602","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","12","0","0","0","0","0","0","0","12","0"
"604","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","17","0","0","0","0","0","0","0","17","0"
"605","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"603","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"606","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"608","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"607","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","18","0","0","0","0","0","0","0","18","0"
"609","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"611","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"610","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","14","0","0","0","0","0","0","0","14","0"
"612","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","13","0","0","0","0","0","0","0","13","0"
"614","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"613","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"615","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"616","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"617","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"619","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"618","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"621","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","4","0","0","0","0","0","0","0","4","0"
"620","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","21","0","0","0","0","0","0","0","21","0"
"622","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","6","0","0","0","0","0","0","0","6","0"
"623","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","14","0","0","0","0","0","0","0","14","0"
"624","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","13","0","0","0","0","0","0","0","13","0"
"626","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"625","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","5","0","0","0","0","0","0","0","5","0"
"627","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"628","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"629","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"633","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"632","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"630","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"631","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"634","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"636","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"637","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"635","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"639","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"640","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"638","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"641","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"642","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","7","0","0","0","0","0","0","0","7","0"
"643","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","10","0","0","0","0","0","0","0","10","0"
"645","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","11","0","0","0","0","0","0","0","11","0"
"644","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","17","0","0","0","0","0","0","0","17","0"
"646","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"647","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","14","0","0","0","0","0","0","0","14","0"
"648","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"650","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","6","0","0","0","0","0","0","0","6","0"
"649","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"651","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"652","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"653","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"654","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"655","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"656","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"657","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"658","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"659","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"661","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","18","0","0","0","0","0","0","0","18","0"
"660","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"662","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","7","0","0","0","0","0","0","0","7","0"
"663","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","3","0","0","0","0","0","0","0","3","0"
"664","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","27","0","0","0","0","0","0","0","27","0"
"665","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"666","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"667","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"668","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"669","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"672","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"671","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"670","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"674","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"673","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"675","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","19","0","0","0","0","0","0","0","19","0"
"676","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"677","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"678","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","11","0","0","0","0","0","0","0","11","0"
"679","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"682","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","7","0","0","0","0","0","0","0","7","0"
"680","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"683","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","5","0","0","0","0","0","0","0","5","0"
"684","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","8","0","0","0","0","0","0","0","8","0"
"681","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","14","0","0","0","0","0","0","0","14","0"
"685","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","24","0","0","0","0","0","0","0","24","0"
"687","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"686","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"688","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"689","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","15","0","0","0","0","0","0","0","15","0"
"692","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"693","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"691","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"690","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"694","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"695","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","14","0","0","0","0","0","0","0","14","0"
"697","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"696","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"698","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"699","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"701","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"700","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"702","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"704","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"703","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","8","0","0","0","0","0","0","0","8","0"
"705","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"706","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"707","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"709","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"708","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","18","0","0","0","0","0","0","0","18","0"
"711","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"710","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","6","0","0","0","0","0","0","0","6","0"
"712","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"713","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"714","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"716","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"715","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"717","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"718","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"719","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"720","0.6","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
