"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"06/09/2020 18:44:59:983 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"936","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.981619163951","0.01838083602002527","6737","3218","341","17","3086","37","810","0","38","38","16","0","5977","38"
"937","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.990761551986","0.009238448016930079","7373","3542","417","16","3327","33","817","1","38","38","16","0","6609","37"
"938","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.978185287966","0.02181471203474228","7903","4492","584","16","2724","61","790","0","26","26","16","0","7164","26"
"939","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.994430459974","0.00556954002537946","8403","3923","516","9","3868","56","802","1","31","31","21","0","7659","31"
"940","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","40","10710.989212227976","0.010787772003166829","9038","5055","656","15","3218","64","830","1","30","30","10","0","8270","29"
"941","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.999243291973","7.567080192121267E-4","9491","4287","762","17","4331","58","783","0","36","36","19","0","8766","36"
"946","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","5594.023107440001","5116.9768925600465","854","419","20","3","304","90","830","18","18","18","27","0","24","0"
"942","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","35","10710.942286203972","0.057713796023208364","10024","5957","939","21","3025","57","798","0","25","25","10","0","9301","25"
"947","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","39","8645.809487347997","2065.1905126520182","1352","815","66","4","377","70","810","7","20","20","19","0","544","13"
"943","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.965690432009","0.034309568003098256","10459","5466","590","19","4320","33","808","0","31","31","21","0","9726","31"
"944","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.97423812798","0.02576187201280966","11223","5433","538","18","5163","37","864","1","34","34","20","0","10432","33"
"948","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.080706563976","0.9192934360239589","1955","993","201","6","637","93","794","5","25","25","20","0","1170","20"
"949","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.944527347961","0.05547265206132135","2526","1148","109","9","1164","62","858","5","34","34","20","0","1679","29"
"950","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.967323387997","0.032676612043763154","3036","1355","241","13","1291","101","825","7","35","35","20","0","2238","28"
"945","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","39","10710.999394955954","6.050440374703037E-4","11955","6655","1068","17","4134","51","835","1","30","30","9","0","11190","30"
"953","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.986056147995","0.013943852015994462","4460","2091","244","11","2026","53","764","0","35","35","19","0","3718","35"
"952","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.962350899985","0.03764910002545818","4028","2166","151","54","1600","26","784","2","31","31","19","0","3266","29"
"951","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","67","10710.951167051979","0.048832948038070256","3521","1377","165","11","1882","48","810","3","38","38","29","0","2731","35"
"955","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.993421491981","0.006578508007700545","5665","2689","371","16","2484","74","804","2","31","31","22","0","4892","29"
"954","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","58","10710.98033235997","0.019667640017114962","5156","2363","272","10","2412","60","815","5","39","39","19","0","4378","34"
"956","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","58","10710.965143211966","0.034856788047896714","6371","2782","448","12","3017","71","830","3","41","41","17","0","5586","38"
"957","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.983369243957","0.016630756015901582","6950","3126","538","8","3150","87","786","2","41","41","13","0","6206","39"
"958","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.97033065996","0.029669340021211354","7290","3788","468","18","2936","44","839","1","36","36","12","0","6517","35"
"959","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.985157119976","0.01484288003819545","7894","3507","675","18","3595","66","830","0","33","33","21","0","7116","33"
"961","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.987424075985","0.012575924005373551","8898","4934","656","14","3210","53","799","2","31","31","11","0","8170","30"
"960","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.946909639972","0.05309036001380241","8389","4028","494","26","3757","49","809","0","35","35","16","0","7651","35"
"962","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.962777683979","0.037222316058851845","9383","4457","785","21","3997","84","773","4","39","39","15","0","8663","35"
"963","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.96782864397","0.03217135603933974","9872","4808","901","14","4036","77","813","0","36","36","11","0","9127","36"
"967","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","41","5520.411729051997","5190.588270948036","828","418","20","5","297","72","803","16","16","16","25","0","25","0"
"964","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.965176515976","0.03482348401343316","10633","5187","1270","19","4014","108","860","0","35","35","8","0","9847","35"
"966","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.967851155976","0.03214884401533702","11700","5333","1027","26","5230","51","785","1","33","33","18","0","10988","32"
"965","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","39","10710.964131311983","0.035868688039452756","11127","5899","1370","128","3596","105","822","0","29","29","10","0","10403","29"
"968","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","8617.765683203988","2093.23431679605","1373","700","98","6","472","68","793","10","29","29","19","0","580","19"
"969","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.962723367951","0.03727663200176501","1862","991","57","3","740","39","796","6","32","32","22","0","1074","26"
"970","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.78963047998","0.21036952000881737","2433","1075","141","11","1118","61","778","3","27","27","26","0","1667","24"
"972","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","56","10710.997587391974","0.0024126080339641476","3614","1620","216","6","1676","60","810","2","36","36","20","0","2822","34"
"971","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.958376235994","0.04162376401515866","2957","1822","121","7","940","42","815","1","25","25","17","0","2161","24"
"973","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","10710.99346735196","0.00653264803499809","4005","2068","123","6","1727","38","834","4","43","43","14","0","3196","39"
"975","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","61","10710.963030303981","0.03696969599866495","5176","2314","168","10","2611","29","739","4","44","44","17","0","4460","40"
"974","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.965516923978","0.034483076013548164","4552","2469","190","9","1826","31","754","1","27","27","19","0","3833","26"
"976","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.963604051976","0.03639594802736301","5593","2646","170","17","2689","33","799","3","38","38","17","0","4832","35"
"978","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.960407475965","0.03959252402124935","6791","3173","548","19","2942","77","823","0","32","32","19","0","6031","32"
"977","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.979371103977","0.020628896026897436","6287","3263","403","13","2520","55","802","2","33","33","17","0","5531","31"
"979","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.965913731985","0.03408626800796544","7344","3528","353","14","3355","58","781","2","36","36","16","0","6604","34"
"981","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.954911439994","0.04508856001506789","8222","4272","565","26","3268","57","800","1","34","34","12","0","7475","33"
"983","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.968585084009","0.03141491602958224","9364","4122","1100","17","4010","83","802","1","32","32","18","0","8620","31"
"980","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.974683359975","0.025316640033081317","7961","3881","746","16","3185","99","829","0","34","34","13","0","7189","34"
"982","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","38","10710.96679183597","0.033208164008544205","8956","5115","767","21","2945","78","850","0","30","30","8","0","8166","30"
"984","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.963197595996","0.03680240402028101","9979","4760","791","10","4307","75","753","1","36","36","15","0","9294","35"
"985","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.995869059978","0.004130940028638896","10499","5469","459","19","4493","23","745","1","36","36","14","0","9833","36"
"988","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","5528.118426707995","5182.881573292048","836","380","17","6","369","54","812","10","10","10","34","0","24","0"
"987","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.986229959988","0.01377003999967652","11756","5451","807","22","5386","53","801","3","37","37","15","0","11030","34"
"986","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.947850087983","0.052149912008586874","11130","6561","681","18","3797","49","806","1","24","24","18","0","10388","23"
"989","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","39","8640.090502251996","2070.9094977480418","1379","833","87","13","324","102","811","5","20","20","19","0","575","15"
"990","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","61","10710.951525667984","0.04847433204893514","1893","853","96","7","835","66","842","12","36","36","25","0","1057","25"
"991","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","56","10710.939862519994","0.06013747999953356","2431","1117","126","5","1087","60","792","4","36","36","20","0","1651","32"
"992","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","59","10710.941289787965","0.058710212022613284","2990","1464","170","11","1250","65","782","1","30","30","29","0","2227","29"
"993","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.956272387979","0.04372761201031938","3565","1717","181","10","1571","47","824","6","39","39","14","0","2763","34"
"994","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.962118755951","0.0378812440207712","4112","1944","312","9","1741","70","777","2","36","36","16","0","3369","34"
"996","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.987349507966","0.012650492014527615","5160","2490","398","13","2139","81","841","1","39","39","8","0","4351","38"
"995","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.994510811968","0.005489188021963631","4631","2445","387","7","1688","70","824","5","34","34","9","0","3828","29"
"997","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.96206505598","0.03793494403241526","5744","2501","484","2","2626","92","840","1","39","39","13","0","4944","38"
"998","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.968819819958","0.03118018001779488","6144","2934","501","16","2590","63","789","4","40","40","8","0","5405","36"
"1001","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.95240472399","0.04759527602383784","7771","4140","430","18","3095","55","791","1","33","33","12","0","7039","32"
"999","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.959529995975","0.04047000403800993","6773","3109","501","14","3056","59","786","3","34","34","19","0","6026","32"
"1002","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.973803815987","0.026196184030645497","8309","3919","434","14","3855","48","804","3","39","39","14","0","7566","36"
"1000","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.965345691968","0.03465430802676561","7311","3449","594","10","3152","69","813","2","37","37","14","0","6550","35"
"1004","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.972105967992","0.027894032022148352","9515","4652","869","27","3864","71","853","2","32","32","15","0","8722","30"
"1003","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.942487843962","0.0575121560266898","8856","4369","691","18","3667","74","777","1","37","37","13","0","8145","37"
"1005","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.95715033597","0.04284966401825052","10042","4837","315","20","4823","16","817","2","31","31","23","0","9304","30"
"1009","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","35","5700.247255888006","5010.752744112032","883","448","28","4","287","104","859","12","12","12","23","0","24","0"
"1007","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","37","10710.980087023992","0.019912976033177543","11192","6602","875","13","3622","53","793","0","27","27","10","0","10470","27"
"1006","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.99192911999","0.008070880029707794","10460","5256","615","15","4498","37","841","0","39","39","13","0","9693","39"
"1010","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","9271.058544627966","1439.9414553720194","1401","787","44","21","463","65","822","5","21","21","23","0","583","16"
"1008","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","40","10710.98022304796","0.01977695202271823","11763","6509","1033","25","4094","74","785","0","28","28","12","0","11059","28"
"1011","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.123370399964","0.8766295999973668","1897","974","159","14","610","108","782","5","32","32","15","0","1122","27"
"1013","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.952549891994","0.04745010802032823","2912","1398","170","10","1229","65","831","4","40","40","13","0","2094","36"
"1012","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.63079481198","0.36920518802062396","2457","1227","170","6","933","87","758","3","34","34","17","0","1707","31"
"1014","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.94232029996","0.057679700028819614","3510","1787","177","5","1458","50","815","4","33","33","20","0","2708","29"
"1015","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.94758222796","0.05241777201533093","4024","2067","362","9","1489","62","795","1","35","35","10","0","3263","34"
"1016","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.992190879964","0.007809120012182369","4534","2675","212","13","1567","34","790","1","33","33","15","0","3774","32"
"1017","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.97541950399","0.024580496056178625","5242","2926","322","11","1885","66","809","5","32","32","11","0","4465","27"
"1018","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","56","10710.969766687987","0.03023331202667734","5710","2386","381","8","2833","68","814","5","34","34","22","0","4942","29"
"1019","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.987272491993","0.01272750802112288","6270","3101","246","5","2843","38","818","3","37","37","15","0","5498","34"
"1020","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.998938571984","0.001061428003846565","6813","3007","458","13","3229","73","834","1","33","33","22","0","6029","32"
"1021","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.944795683989","0.055204316023147904","7338","4011","256","16","3006","24","804","0","25","25","24","0","6589","25"
"1022","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.992896955997","0.0071030440054071775","7805","3609","658","13","3407","80","813","0","38","38","17","0","7045","38"
"1023","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.999676307976","3.236920089406681E-4","8396","4082","693","15","3511","65","767","3","30","30","19","0","7676","28"
"1024","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.972287623983","0.02771237600628851","8813","4819","577","11","3297","75","822","1","34","34","11","0","8052","33"
"1025","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.978211511969","0.021788488041547538","9439","4713","425","17","4195","53","846","2","36","36","15","0","8664","34"
"1026","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","10710.982216319971","0.017783680005134528","10045","4738","296","27","4915","34","776","1","35","35","22","0","9335","34"
"1030","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","5025.934553104001","5685.065446896039","793","384","28","1","297","76","775","7","7","7","38","0","18","0"
"1028","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","35","10710.974592463968","0.02540753603051238","11107","6492","1079","14","3418","73","805","2","31","31","4","0","10369","29"
"1029","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.985681143977","0.014318856019375659","11423","5741","1018","18","4547","60","781","0","39","39","7","0","10728","39"
"1027","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","41","10710.991137827972","0.008862172007733093","10667","5438","1225","124","3769","87","812","1","24","24","17","0","9917","23"
"1031","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","60","8778.570407915999","1932.4295920840027","1378","560","60","8","651","67","777","9","32","32","28","0","603","23"
"1032","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.342728759964","0.657271240033519","1917","1018","105","4","681","84","822","6","25","25","27","0","1103","19"
"1035","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.980911351986","0.0190886480188861","3596","1962","245","13","1301","50","795","4","25","25","20","0","2825","21"
"1033","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.72016299599","0.2798370040152829","2463","1362","71","7","960","27","764","2","36","36","16","0","1711","34"
"1036","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.984641107963","0.015358892015089332","4023","2063","156","5","1730","34","741","5","35","35","20","0","3309","31"
"1034","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","10710.97945035595","0.02054964403730697","2960","1678","185","13","983","74","820","1","27","27","17","0","2162","26"
"1037","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.999332139967","6.678600228724463E-4","4662","2239","246","3","2097","43","842","3","34","34","17","0","3843","31"
"1038","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.95883531596","0.04116468404497198","5067","2443","323","52","2172","42","754","1","35","35","19","0","4339","34"
"1039","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","10710.942773011973","0.05722698800634074","5571","2938","397","12","2135","57","773","2","32","32","12","0","4822","30"
"1040","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","62","10710.943210123967","0.056789876027195874","6240","2627","254","10","3263","43","796","1","43","43","19","0","5486","42"
"1041","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.955545671977","0.044454328031421575","6864","3222","540","17","2981","69","840","2","35","35","15","0","6076","33"
"1042","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","37","10710.998126863966","0.00187313601819028","7318","4191","670","11","2345","70","803","2","31","31","6","0","6568","29"
"1043","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.999720739981","2.792600345857821E-4","7820","4338","555","33","2807","59","797","0","28","28","14","0","7089","28"
"1044","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.958960772006","0.04103922803282467","8384","4424","483","13","3390","41","837","1","33","33","14","0","7607","32"
"1046","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.936959336002","0.06304066400514641","9486","4576","781","15","3987","93","836","0","34","34","14","0","8724","34"
"1045","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.983141347991","0.01685865202464587","9027","4468","844","23","3583","75","839","1","34","34","12","0","8247","33"
"1047","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.966342795982","0.033657204017576436","10239","5270","673","14","4203","47","827","1","32","32","13","0","9473","31"
"1048","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.982947779983","0.01705222002720319","10273","5201","658","17","4337","29","784","1","31","31","19","0","9564","30"
