"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"officeRole"
"02/20/2020 21:05:12:963 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","othersInf?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"2397","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","53","4796.413588104004","45","235","795","913","6","35","35","18","4"
"2396","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","21","6958.785003296","13","300","1001","1174","116","15","15","6","7"
"2398","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5536.343623300001","54","267","874","1014","9","27","27","11","7"
"2399","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5334.005602040008","84","285","819","1005","7","34","34","5","13"
"2401","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","26","6242.137344452004","50","296","880","1068","75","26","26","0","5"
"2400","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5454.091414063993","72","280","859","1017","6","28","28","4","3"
"2403","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","57","4419.849724928006","43","209","698","826","1","39","39","18","10"
"2402","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","31","6352.860718180002","41","275","949","1080","33","27","27","4","7"
"2404","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","30","6337.853490832003","55","322","917","1080","16","27","27","3","7"
"2406","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","70","4103.017424240005","39","210","758","859","5","36","36","34","10"
"2405","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5485.684260696004","84","283","868","1045","10","41","41","7","10"
"2408","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5277.563685164003","46","255","825","955","19","29","29","9","5"
"2407","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5167.5657147360025","69","262","803","950","10","32","32","9","7"
"2409","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","4651.181610916008","88","214","728","889","2","28","28","11","8"
"2410","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5413.225705792","67","281","838","979","3","33","33","7","9"
"2413","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","51","5228.057153795995","78","268","823","992","2","39","39","12","8"
"2411","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","59","4441.849403552","33","236","748","854","0","34","34","25","5"
"2412","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5549.714291000003","72","288","853","1015","16","34","34","6","5"
"2414","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","5390.459094184009","67","248","876","1014","0","29","29","8","3"
"2416","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","52","4777.418400812009","27","233","771","868","9","30","30","22","5"
"2415","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5077.393806384005","55","262","799","938","6","33","33","14","8"
"2420","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5362.266024900008","80","259","837","997","4","29","29","11","4"
"2419","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5705.044015728007","81","271","904","1079","5","34","34","7","7"
"2417","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","52","5126.250861760005","45","246","770","893","2","38","38","14","11"
"2421","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","19","6048.915329791997","17","316","893","1059","118","14","14","5","4"
"2418","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","57","4761.538449936005","50","226","749","888","2","43","43","14","12"
"2422","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","22","6319.248460464016","21","320","952","1146","139","16","16","6","0"
"2424","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5530.191819672004","38","268","899","1016","30","22","22","9","0"
"2423","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5958.145453404019","59","275","890","1074","65","25","25","7","3"
"2425","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5042.813274363996","55","257","812","951","12","35","35","11","4"
"2427","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5053.484689684002","49","271","805","946","25","29","29","9","6"
"2426","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","15","7125.398582124004","58","331","955","1217","159","15","15","0","1"
"2428","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","6537.557782480011","58","315","971","1163","75","24","24","7","1"
"2431","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","57","4673.369606132006","57","209","745","886","15","35","35","22","7"
"2429","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5110.347916940008","47","261","804","951","31","30","30","6","5"
"2432","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","55","4915.238139428009","38","256","784","921","11","39","39","16","10"
"2430","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5246.408434680003","75","293","777","952","8","32","32","5","11"
"2433","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","30","5859.96677971601","50","299","873","1022","33","25","25","5","5"
"2434","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5442.362134744013","75","265","858","1017","9","31","31","10","9"
"2435","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5172.710320064004","62","267","788","952","17","37","37","6","8"
"2437","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","58","5205.240536623997","30","239","845","968","2","47","47","11","7"
"2436","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","58","4633.693701912008","32","232","771","877","10","39","39","19","6"
"2439","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","58","4703.378443336004","56","271","759","911","7","38","38","20","8"
"2438","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","55","5015.4742642799965","63","231","749","908","8","44","44","11","7"
"2440","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","4881.1956467519885","58","237","790","925","4","36","36","13","9"
"2441","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5676.718074812001","52","274","851","1015","24","35","35","7","11"
"2442","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5441.729932888006","39","274","833","981","37","27","27","11","3"
"2443","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","29","6682.164090547997","73","313","896","1069","38","27","27","2","7"
"2444","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5215.300562043996","66","283","773","932","13","30","30","8","6"
"2446","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","56","4792.8772722520025","39","254","815","930","10","33","33","23","10"
"2445","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5442.810930048008","104","269","772","958","1","38","38","2","9"
"2448","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","33","5095.322575891994","49","260","857","970","4","26","26","7","6"
"2447","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","50","4394.518907388008","40","226","724","843","7","37","37","13","10"
"2449","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5015.486178996003","57","264","806","949","5","33","33","8","3"
"2451","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","67","4181.750082619999","35","222","723","845","14","41","41","26","11"
"2450","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5483.150930184017","73","299","852","1022","3","40","40","7","9"
"2452","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","4590.272659540003","47","235","744","853","2","31","31","13","8"
"2453","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","5546.659599896008","59","270","872","1035","3","39","39","10","8"
"2457","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","52","4610.6383018280085","52","240","788","912","2","31","31","21","6"
"2458","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5339.117636068013","98","273","796","997","2","36","36","6","10"
"2454","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4938.603590343997","90","235","734","907","2","34","34","13","8"
"2455","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5593.596397576007","66","258","881","1019","3","33","33","13","12"
"2459","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","4694.361640336002","88","239","734","918","0","40","40","15","9"
"2460","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5205.4318858760025","79","246","801","971","1","37","37","10","12"
"2456","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5632.573928832008","31","238","821","986","61","35","35","9","9"
"2461","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","13","7300.271540447992","18","318","996","1227","190","11","11","2","2"
"2463","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5873.170291068008","53","291","852","1048","77","29","29","8","7"
"2462","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","28","6433.573368756017","38","314","927","1126","104","25","25","3","2"
"2464","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5569.668586356005","50","245","838","1014","83","18","18","13","2"
"2471","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","56","4856.531854824003","48","232","819","954","10","37","37","19","8"
"2466","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5798.340868672007","35","287","881","1045","76","23","23","8","4"
"2467","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5223.778167852007","70","242","825","976","22","27","27","15","6"
"2469","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5292.162111564","67","278","801","974","31","30","30","6","10"
"2465","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5706.507334496005","90","239","843","1018","8","41","41","0","9"
"2470","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5235.285499112","67","231","790","943","4","40","40","6","6"
"2473","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","4896.554977452","57","276","780","929","10","24","24","18","4"
"2468","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5142.477441552009","95","254","764","953","6","33","33","8","7"
"2474","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5117.090908128002","60","249","802","949","12","33","33","9","8"
"2472","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","23","6270.72359384001","30","320","914","1083","84","21","21","2","6"
"2475","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","4568.578919088004","56","247","743","884","3","38","38","10","4"
"2476","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","20","6826.9295349800095","54","322","949","1171","106","20","20","0","4"
"2477","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5535.291410164014","58","288","884","1034","11","32","32","7","8"
"2479","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5023.555731192012","37","256","799","921","6","36","36","4","4"
"2478","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","52","4669.942880264006","41","268","781","903","9","35","35","17","7"
"2483","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","59","4719.458775072008","46","223","764","907","7","42","42","17","8"
"2482","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","4825.580992351999","48","257","810","934","0","29","29","16","4"
"2480","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5817.413655088","69","272","908","1056","0","33","33","5","6"
"2486","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5367.333557628003","53","254","860","996","12","37","37","11","8"
"2481","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","32","5541.67462696001","72","295","807","1005","31","30","30","2","5"
"2484","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5274.23520628401","68","265","778","930","4","30","30","10","6"
"2485","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4749.756311436007","66","241","752","898","1","36","36","13","7"
"2489","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5486.849211024009","104","248","797","996","2","36","36","3","5"
"2487","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5199.383803072015","60","270","829","974","15","34","34","11","8"
"2490","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","4860.275536484006","60","256","780","916","3","39","39","6","9"
"2488","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","26","6209.90961888801","59","278","894","1051","33","25","25","1","7"
"2493","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","5237.210156172002","68","262","801","956","1","40","40","9","13"
"2492","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4623.0915571160085","47","264","786","903","3","26","26","21","5"
"2495","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","4997.312266364008","60","256","813","948","2","32","32","11","11"
"2491","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5762.273404812009","32","288","869","982","23","33","33","7","9"
"2494","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","53","4667.056662736009","51","238","768","916","2","42","42","11","8"
"2499","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5680.937656620004","77","281","865","1023","3","28","28","8","5"
"2497","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","19","6927.125568308011","71","330","982","1188","73","17","17","2","5"
"2496","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","15","7113.77635052002","24","325","985","1174","140","14","14","1","2"
"2498","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5354.5618202800115","53","281","850","999","3","36","36","11","10"
"2501","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","7","6880.205402595997","8","316","971","1158","166","6","6","1","1"
"2500","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5073.959267860005","82","244","804","957","1","29","29","12","6"
"2503","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","28","5966.704452924007","50","298","883","1062","65","22","22","6","3"
"2502","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","25","6376.759899732007","14","317","922","1137","166","17","17","8","5"
"2504","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","20","5962.705627608008","55","289","885","1055","61","14","14","6","2"
"2508","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5481.301532075999","46","239","855","993","29","35","35","5","11"
"2509","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","29","5834.1821122199935","81","277","926","1085","9","25","25","4","5"
"2505","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5444.6168768160005","89","296","810","1009","34","28","28","4","6"
"2507","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","6247.763771747997","48","289","864","1040","63","28","28","3","4"
"2506","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","23","7255.158189788003","15","334","1033","1264","184","17","17","6","7"
"2510","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5457.079510800009","62","263","839","985","3","36","36","9","8"
"2511","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","61","4074.2281776000086","42","200","709","837","17","36","36","25","3"
"2512","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","50","4835.648901140001","43","236","784","910","19","31","31","19","4"
"2515","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5594.070306068008","111","266","781","1004","25","32","32","5","6"
"2514","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5441.445173004013","49","286","890","1017","13","30","30","6","6"
"2513","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","4895.022896336009","39","231","808","917","9","31","31","12","7"
"2516","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","67","3747.949952384001","45","189","642","760","4","36","36","31","8"
"2517","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","51","5053.874694312007","42","243","828","943","7","33","33","18","4"
"2518","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5680.364016752005","37","281","934","1036","2","27","27","12","9"
"2519","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","26","5928.981257480008","56","259","891","1025","11","23","23","3","5"
"2520","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5414.939433092013","70","234","848","993","3","31","31","9","7"
"2522","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","4482.607828900004","47","242","783","899","2","34","34","21","4"
"2521","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5515.75249109201","44","269","807","964","52","28","28","16","6"
"2523","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5090.912463908003","42","253","784","907","11","32","32","10","8"
"2525","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5235.374825996001","71","259","830","996","1","35","35","8","4"
"2524","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","58","4537.7038983160055","57","232","702","845","1","44","44","14","6"
"2526","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","76","4136.623742772003","33","197","704","809","3","43","43","33","6"
"2528","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5135.599272172001","47","251","837","966","4","31","31","15","3"
"2527","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5399.770691760003","63","264","849","1000","18","29","29","7","5"
"2529","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5699.559091140012","58","273","884","1027","4","35","35","8","4"
"2530","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5175.649467816006","86","286","801","970","0","28","28","8","5"
"2531","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","29","6468.338680124007","95","308","919","1124","33","29","29","0","8"
"2532","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","60","4309.841862708003","52","206","699","824","2","40","40","20","10"
"2534","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5107.398894723994","54","259","830","978","3","30","30","12","8"
"2533","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","32","5420.054169643995","98","275","820","1012","17","29","29","3","4"
"2535","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5310.372410352005","81","266","800","979","2","37","37","8","5"
"2539","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","52","4818.904425775998","60","250","752","911","3","38","38","14","5"
