"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"capBoost"
"02/15/2020 23:12:47:121 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"315","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","74","641","162","7256","8007","12","70","70","4","1"
"317","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","14","1387","306","9955","11688","284","6","6","8","1"
"319","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1489","279","8804","10381","15","33","33","4","1"
"320","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","57","934","227","7983","9013","8","45","45","12","1"
"321","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","797","199","7885","8772","3","54","54","8","1"
"318","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","1731","304","9953","11887","121","13","13","3","0"
"316","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1653","311","10143","12456","591","0","0","2","0"
"322","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","55","1159","236","7954","9242","13","54","54","1","0"
"324","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","20","1628","284","9621","11318","8","7","7","13","1"
"323","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","5","1738","344","10509","12561","244","0","0","5","0"
"325","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1552","262","9636","11270","8","19","19","3","0"
"326","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1789","286","9136","11035","14","25","25","2","1"
"327","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","40","1224","253","8940","10269","22","39","39","1","1"
"329","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","75","658","211","7404","8174","8","69","69","6","2"
"328","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","983","239","7929","9026","18","49","49","9","1"
"330","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","7","2147","320","10156","12491","114","0","0","7","0"
"331","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","11","1752","302","10249","12217","137","8","8","3","0"
"334","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","67","831","212","7771","8697","4","55","55","12","0"
"332","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1036","272","9519","10621","4","22","22","13","0"
"333","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","1111","238","8495","9705","19","41","41","8","0"
"335","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","1097","193","8365","9560","15","49","49","3","0"
"336","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","76","683","194","7318","8107","3","64","64","12","1"
"337","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1546","312","10005","11665","56","0","0","18","0"
"342","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","1198","224","7949","9242","3","51","51","8","1"
"340","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","50","1246","237","8536","9873","14","34","34","16","0"
"338","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","25","1753","276","9320","11213","70","12","12","13","0"
"339","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","31","1327","288","9523","10967","46","21","21","10","1"
"341","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","865","203","7928","8878","2","46","46","14","1"
"343","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","778","212","8408","9284","17","46","46","10","0"
"348","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","1315","245","7852","9278","5","49","49","7","0"
"346","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1294","275","9091","10540","67","27","27","8","2"
"345","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1869","326","9793","11812","61","11","11","7","0"
"347","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1347","276","9083","10536","15","33","33","4","1"
"349","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","927","226","7953","8972","2","55","55","5","0"
"344","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","1","1600","354","10564","12804","574","0","0","1","0"
"350","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","651","203","8109","8833","3","48","48","13","0"
"354","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","24","1617","275","9706","11422","20","21","21","3","0"
"353","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1312","286","9244","10645","10","32","32","4","0"
"352","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","12","1503","305","10126","11916","221","8","8","4","0"
"356","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","812","213","8676","9571","7","47","47","7","0"
"355","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","991","226","7920","8997","2","49","49","11","0"
"351","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","0","1280","349","10605","12880","945","0","0","0","0"
"357","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","863","207","7928","8902","16","55","55","6","2"
"358","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1926","317","10244","12545","300","0","0","4","0"
"360","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1508","299","9626","11234","19","20","20","7","0"
"359","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","2008","263","9744","11837","14","13","13","5","0"
"361","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1370","258","9184","10670","43","25","25","10","1"
"362","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","42","1088","263","9064","10267","38","39","39","3","1"
"364","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","66","822","219","7792","8709","4","59","59","7","1"
"363","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1320","273","8792","10221","17","40","40","6","2"
"368","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1565","263","8738","10396","5","32","32","7","2"
"366","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","15","1578","297","10021","11682","16","8","8","7","0"
"369","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","1203","252","8125","9423","6","40","40","12","0"
"367","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","21","1721","318","9605","11437","19","20","20","1","1"
"370","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","67","650","185","7894","8630","2","53","53","14","0"
"365","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1856","299","10515","12593","159","0","0","2","0"
"371","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","51","841","231","8492","9414","6","48","48","3","0"
"378","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","73","835","171","7160","8101","9","62","62","11","0"
"377","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1025","212","8090","9202","5","53","53","5","2"
"376","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","70","893","194","7418","8421","27","51","51","19","0"
"372","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","11","1307","288","10502","12018","163","0","0","11","0"
"373","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","10","2046","307","10038","12333","181","5","5","5","0"
"375","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1595","275","9020","10713","10","32","32","2","2"
"374","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","24","1692","281","9583","11377","20","20","20","4","0"
"380","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","19","1964","289","9457","11568","58","13","13","6","0"
"379","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1845","346","10419","12738","419","0","0","2","0"
"381","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","17","1356","317","10079","11528","26","11","11","6","0"
"383","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1369","252","8795","10254","12","37","37","2","1"
"384","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","903","218","7914","8911","5","54","54","7","0"
"382","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1283","252","9548","10915","9","28","28","4","0"
"385","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","63","837","196","7642","8576","7","54","54","9","2"
"387","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","17","1512","322","10226","11870","76","8","8","9","1"
"386","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1855","366","10247","12635","467","0","0","2","0"
"388","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","29","1751","312","9165","11044","18","23","23","6","1"
"389","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1458","258","9024","10552","4","25","25","11","0"
"390","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","1135","220","7702","8940","2","53","53","9","2"
"391","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","38","1132","241","9249","10461","9","34","34","4","1"
"392","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","50","1068","222","8453","9618","3","49","49","1","1"
"396","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1151","262","9105","10360","33","27","27","12","0"
"395","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","29","1556","275","9318","10968","14","22","22","7","0"
"394","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","1873","312","9858","11845","35","7","7","6","1"
"399","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","999","220","8237","9341","7","58","58","1","1"
"398","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","40","1515","254","8474","10099","7","40","40","0","1"
"393","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","5","1736","362","10286","12342","253","0","0","5","0"
"397","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1327","265","8879","10287","4","32","32","7","1"
"405","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","948","191","7976","9020","9","51","51","5","2"
"404","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1109","229","7843","9059","8","48","48","10","0"
"401","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1642","330","10085","11844","44","13","13","5","0"
"406","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","57","1184","221","7869","9161","1","52","52","5","1"
"400","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","5","1932","331","10195","12425","228","0","0","5","0"
"403","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1179","247","9040","10326","37","32","32","7","0"
"402","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1325","310","9272","10740","59","19","19","14","1"
"407","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","12","2137","299","9688","12018","128","0","0","12","0"
"409","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1460","270","9052","10595","5","28","28","8","0"
"410","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","929","287","9585","10621","42","28","28","8","1"
"411","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","881","214","8546","9513","6","48","48","5","1"
"408","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","15","1635","293","10128","12007","173","10","10","5","1"
"412","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1422","253","9287","10837","55","31","31","1","0"
"413","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","78","680","195","7125","7917","5","58","58","20","3"
"414","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1841","321","10283","12348","153","0","0","8","0"
"415","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","11","1804","314","10209","12115","34","6","6","5","0"
"417","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","1215","217","8281","9706","134","35","35","14","0"
"418","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1291","259","8798","10184","4","38","38","5","0"
"416","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","17","1573","291","9809","11597","140","15","15","2","0"
"419","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","74","621","188","7519","8234","1","61","61","13","2"
"420","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","67","971","186","7448","8535","13","58","58","9","0"
"422","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","2240","332","9539","11925","57","8","8","5","0"
"423","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","19","1757","321","9849","11692","12","15","15","4","0"
"421","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","3","1680","368","10370","12660","528","0","0","3","0"
"425","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","975","208","8280","9357","17","45","45","8","2"
"426","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","67","638","190","7709","8428","4","55","55","12","2"
"424","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1302","270","8952","10389","50","29","29","8","2"
"427","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","64","746","197","7685","8530","6","54","54","10","3"
"429","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","20","1556","291","9846","11502","35","9","9","11","0"
"431","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1308","274","9014","10429","13","29","29","8","1"
"433","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","947","216","7978","9023","10","53","53","8","0"
"432","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1165","239","8840","10096","10","40","40","3","0"
"430","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1307","275","9224","10619","13","28","28","8","0"
"434","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","1075","262","8311","9491","6","48","48","5","1"
"428","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1568","353","10453","12597","519","0","0","2","0"
"441","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","77","723","195","7263","8088","2","65","65","12","0"
"439","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","1132","252","8628","9869","19","42","42","7","1"
"435","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1588","348","10419","12320","251","0","0","8","0"
"440","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","57","784","211","8224","9093","8","47","47","10","1"
"436","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","19","1633","263","9823","11630","100","12","12","7","0"
"438","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1261","260","9139","10478","8","27","27","9","1"
"437","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","1207","239","8618","9909","10","28","28","20","0"
"444","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1350","251","9054","10494","10","25","25","14","1"
"442","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1652","345","10350","12493","442","0","0","2","0"
"443","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1856","309","9695","11671","39","11","11","7","0"
"445","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1397","282","8973","10472","24","30","30","4","3"
"446","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","782","205","8415","9281","2","52","52","4","1"
"447","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","1001","248","8305","9411","13","51","51","3","1"
"448","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","919","211","8439","9450","8","52","52","4","1"
"452","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1317","273","8753","10164","3","36","36","9","0"
"453","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1289","223","8476","9857","19","36","36","11","3"
"450","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","14","1434","317","10330","11925","98","7","7","7","0"
"454","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","803","220","8325","9229","9","51","51","3","3"
"451","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","26","1385","271","9456","11039","134","20","20","6","0"
"449","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","7","1998","377","9985","12327","268","0","0","7","0"
"455","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","68","1064","208","7430","8617","5","66","66","2","1"
"456","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1710","325","10405","12480","302","0","0","4","0"
"459","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1148","234","9040","10271","4","34","34","7","1"
"458","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1430","314","9759","11360","106","15","15","7","1"
"457","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","1956","324","9718","11823","58","8","8","5","1"
"460","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","1073","224","8444","9605","5","44","44","4","0"
"461","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","994","223","7721","8817","4","53","53","9","3"
"462","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","575","203","8225","8881","8","52","52","9","1"
"467","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","31","1361","269","9255","10771","61","25","25","6","1"
"464","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","28","1303","294","9758","11189","48","20","20","8","1"
"465","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","26","1587","281","9413","11085","6","19","19","7","0"
"463","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","0","1764","378","10463","12700","400","0","0","0","0"
"468","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1480","273","9269","10847","19","34","34","0","2"
"466","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","21","1536","296","9758","11434","51","20","20","1","0"
"469","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","1016","197","7940","9046","6","52","52","7","0"
"471","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","1543","345","9994","11759","141","9","9","7","0"
"474","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1255","247","8589","9935","2","44","44","3","0"
"472","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","21","1522","280","9804","11456","67","20","20","1","1"
"473","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","29","1224","272","9419","10970","253","28","28","1","0"
