"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"3975","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","41","0","0.02116947799975266","370","257","2296","2768","10","36","36","5","3"
"3976","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","44","0","0.026115217998906815","410","255","2782","3274","4","34","34","10","1"
"3977","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","28","0","0.02111097599928069","619","279","3569","4276","13","27","27","1","0"
"3978","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","30","0","0.022847659999531977","622","303","4070","4794","12","21","21","9","0"
"3979","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","42","0","0.021078706000844827","610","262","4488","5205","33","35","35","7","0"
"4009","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.02509745599994795","114","294","704","919","5","21","21","5","7"
"4010","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","8","0","0.033925824000205385","99","292","784","972","35","7","7","1","1"
"3980","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","31","0","0.01648203199901932","790","268","5293","6167","13","29","29","2","1"
"3981","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","37","0","0.023753077998047267","864","248","5688","6649","9","29","29","8","1"
"4011","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.16314755800074687","84","311","711","889","8","20","20","3","5"
"3982","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","39","0","0.029730571998589195","895","273","6214","7198","11","37","37","2","3"
"4012","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","12","0","0.010180085997677502","91","313","804","977","18","12","12","0","2"
"3984","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","42","0","0.030841769998794177","840","239","7405","8323","4","33","33","9","0"
"3983","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","48","0","0.021402475999787285","779","234","6449","7324","6","42","42","6","2"
"4013","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","18","0","0.03510602199843138","118","346","804","1032","22","16","16","2","0"
"4016","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","25","0","0.016602600000428014","70","275","712","867","5","21","21","4","3"
"4015","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","34","0","0.10691651799999846","64","286","710","871","17","29","29","5","6"
"4014","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.006819169997162033","81","289","720","885","3","16","16","10","0"
"4017","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.33172360199890316","77","302","706","888","20","15","15","8","2"
"4019","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.06554720199975916","97","271","663","841","6","20","20","4","6"
"4018","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.009888033998843415","78","303","710","881","2","20","20","9","8"
"4020","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.14702378599816623","86","310","728","913","18","14","14","2","1"
"3997","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.025301781999045314","139","236","1297","1517","2","35","35","6","6"
"4000","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","37","0","0.012119663998470864","488","288","2978","3561","8","35","35","2","1"
"3998","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","48","0","0.00752232399874786","234","256","1739","2074","9","32","32","16","2"
"3999","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","13","0","0.02617769199892339","370","304","2711","3220","68","13","13","0","0"
"4003","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","30","0","0.01744389199898455","773","283","4762","5632","9","27","27","3","2"
"4001","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","43","0","0.00674888799959783","414","281","3390","3918","31","36","36","7","1"
"4004","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","25","0","0.019235405999646016","735","254","5487","6304","8","23","23","2","0"
"4002","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","30","0","0.004454873999386599","641","301","4202","4948","14","26","26","4","0"
"4033","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","30","0","0.013840561997710665","82","270","728","892","3","21","21","9","5"
"4036","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.155511822000572","81","296","733","893","11","18","18","5","0"
"4034","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.010210103999260589","75","309","743","898","12","15","15","6","5"
"4035","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.02533103599965214","82","304","765","929","4","14","14","10","4"
"4006","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","50","0","8.379899978321337E-4","604","220","5951","6623","5","38","38","12","0"
"4007","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","0.02068073999861708","1062","281","6868","8042","27","30","30","5","2"
"4005","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","26","0","0.029073015999574903","959","309","6018","7095","25","24","24","2","0"
"4008","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","44","0","0.0199360059986331","931","262","7155","8164","0","35","35","9","1"
"4037","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.031761083998938844","52","313","765","896","15","12","12","3","5"
"4038","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.06340125599874935","67","292","721","868","2","21","21","11","8"
"4039","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.13316178599720097","77","284","697","850","3","23","23","8","11"
"4040","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.27561225999910177","78","284","777","931","2","21","21","11","5"
"4041","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.00227050799683548","92","299","736","901","4","20","20","3","2"
"4042","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","20","0","0.03986089799964576","113","316","790","989","4","16","16","4","2"
"4043","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","34","0","0.018927428001039193","53","288","706","845","8","23","23","11","5"
"4044","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.1693599779985897","74","260","692","841","8","27","27","5","5"
"4021","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","37","0","0.019647335998898896","179","240","1293","1561","6","30","30","7","6"
"4023","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","46","0","0.008810191999061523","278","245","2244","2624","8","38","38","8","1"
"4025","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","40","0","0.01755518600023409","428","240","3510","4024","7","33","33","7","1"
"4024","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","38","0","0.01030693799791682","391","250","3005","3494","17","35","35","3","2"
"4022","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","14","0","0.006273579999142687","326","327","2162","2609","41","11","11","3","1"
"4026","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","28","0","0.009145431999353137","577","284","4136","4831","38","24","24","4","1"
"4027","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","25","0","0.008409881998194368","731","281","4982","5803","11","23","23","2","1"
"4028","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","51","0","0.011052883998343255","480","218","4841","5398","8","41","41","10","2"
"4057","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","31","0","0.08954803199909911","51","303","754","879","7","20","20","11","6"
"4029","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","44","0","7.438479993071567E-4","875","220","5510","6473","10","34","34","10","2"
"4058","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.0010775159999836248","88","294","816","983","4","20","20","7","8"
"4060","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.21033905199805414","118","307","733","939","5","19","19","8","1"
"4059","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.07262344399943466","93","306","752","943","8","20","20","7","3"
"4030","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.02580884399925898","965","278","6225","7287","18","30","30","5","0"
"4031","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","46","0","0.01733440799971886","899","230","6496","7495","6","40","40","6","1"
"4032","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","45","0","0.02252452599925503","1031","255","6871","8038","47","34","34","11","1"
"4061","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.13753018399976535","89","278","688","873","3","23","23","7","6"
"4062","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","34","0","0.019324124000949183","54","254","674","796","4","21","21","13","8"
"4064","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","43","0","0.041094306000293956","54","252","668","778","1","24","24","19","7"
"4063","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.02148507199992089","106","334","771","960","2","17","17","3","3"
"4065","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","31","0","0.08869814199838633","59","274","686","808","3","18","18","13","6"
"4066","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.14112003999839207","83","285","715","894","19","21","21","6","3"
"4068","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","34","0","0.05159151199866452","87","307","707","868","3","21","21","13","4"
"4067","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.067145263998734","84","289","724","884","4","20","20","9","5"
"4045","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","22","0","0.02706852599755205","195","305","1483","1750","9","17","17","5","1"
"4046","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","13","0","0.011784392000076194","372","290","2098","2569","27","13","13","0","0"
"4047","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","38","0","0.010622511998398476","352","248","2344","2778","2","33","33","5","2"
"4048","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","46","0","0.013748805998755387","393","224","2871","3348","5","34","34","12","2"
"4050","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","53","0","0.003640331997566637","487","227","3708","4295","13","41","41","12","2"
"4049","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","24","0","0.012799448000341496","580","300","3732","4411","14","24","24","0","0"
"4052","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","0.025987236000680536","712","271","5300","6098","11","27","27","8","0"
"4081","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.0737842539989031","70","291","785","943","7","15","15","7","2"
"4051","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","30","0","5.614099996726907E-4","527","276","4882","5477","10","26","26","4","0"
"4082","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.33406968999767384","69","285","731","883","9","19","19","13","5"
"4053","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","46","0","0.005712073999535328","694","270","5573","6359","9","39","39","7","0"
"4083","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","10","0","0.010620398000702913","94","328","808","1002","18","10","10","0","1"
"4084","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","18","0","0.013366146000615586","83","308","702","874","4","15","15","3","7"
"4055","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","36","0","0.030768751998632382","1058","255","6711","7870","9","35","35","1","1"
"4054","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","31","0","0.030140553999542297","883","283","6480","7459","14","30","30","1","2"
"4056","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","30","0","0.025704605999140373","1285","286","7464","8890","46","28","28","2","1"
"4085","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","39","0","0.04257767399887458","68","279","731","874","5","23","23","16","5"
"4086","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","26","0","0.07928719399848916","102","288","741","911","1","20","20","6","4"
"4089","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.05487723399894673","73","295","712","863","1","22","22","9","7"
"4087","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","28","0","0.00782221000065153","70","273","714","867","3","24","24","4","6"
"4088","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.0220721020013821","94","338","764","947","7","16","16","3","3"
"4090","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","29","0","0.23419590800060064","88","294","754","914","4","19","19","10","3"
"4091","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.01853027200032642","62","283","725","907","26","21","21","3","5"
"4092","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","35","0","0.16942184800020543","60","275","687","821","1","23","23","12","6"
"4070","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","29","0","0.009702456001073001","321","254","1959","2370","9","28","28","1","2"
"4069","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","29","0","0.0014617119973443504","174","287","1289","1556","11","21","21","8","2"
"4072","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.0019047139979226912","367","260","3030","3461","4","30","30","4","1"
"4073","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","30","0","0.018379006000245113","596","284","3576","4289","17","28","28","2","0"
"4071","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","22","0","0.008838253998554535","361","295","2641","3129","42","22","22","0","1"
"4074","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","52","0","0.022745851999509625","549","234","3656","4301","1","40","40","12","0"
"4075","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","32","0","0.015481039998734847","724","287","4689","5522","22","25","25","7","4"
"4076","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","43","0","0.028103403999057974","568","228","5007","5662","17","36","36","7","2"
"4077","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","45","0","0.005684547998763945","836","250","5275","6224","21","39","39","6","0"
"4105","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.008434589999394948","102","289","719","915","20","18","18","6","6"
"4078","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","53","0","0.016758089998160308","635","249","5780","6503","4","46","46","7","1"
"4106","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.09174031799911697","106","278","714","900","2","21","21","6","4"
"4107","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","25","0","0.018552144000206994","101","296","682","869","0","19","19","6","3"
"4080","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","39","0","6.060799987313015E-4","900","242","7173","8157","9","31","31","8","1"
"4108","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","32","0","0.32852595599968293","75","323","718","880","3","20","20","12","6"
"4079","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","37","0","0.00889729599935496","1192","258","6556","7864","10","34","34","3","0"
"4109","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.00615733799928897","97","298","786","950","13","13","13","3","2"
"4110","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","18","0","0.0275587619975739","109","309","679","866","1","14","14","4","4"
"4111","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","14","0","0.015391895999759209","96","334","816","1020","27","13","13","1","6"
"4112","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.02728095599957303","92","300","691","876","3","17","17","12","6"
"4113","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","36","0","0.3924190439988453","77","264","641","805","2","22","22","14","3"
"4114","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","43","0","0.025540063999666796","95","249","677","839","2","21","21","22","3"
"4115","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.04816158000067183","76","296","711","850","5","17","17","11","7"
"4116","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","43","0","0.043506825999412024","66","222","704","844","1","28","28","15","6"
"4094","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","47","0","0.0024022119987643364","224","244","1717","2026","0","32","32","15","2"
"4093","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","25","0","0.08081516599881988","187","312","1389","1676","12","18","18","7","1"
"4095","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","37","0","0.012420536000284255","303","267","2445","2854","26","30","30","7","5"
"4097","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","31","0","0.016591171999332133","508","277","3655","4256","13","30","30","1","1"
"4096","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","44","0","0.010505013999225987","381","264","2828","3302","9","30","30","14","4"
