"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"network"
"02/18/2020 17:58:27:771 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"445","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","4","2944.796243568002","81","345","735","964","79","3","3","1","1"
"447","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","16","2781.9856330619996","108","314","758","969","29","15","15","1","3"
"446","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","2822.448332720008","78","317","829","1015","46","10","10","3","2"
"450","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","26","2595.711961089999","92","285","768","936","4","19","19","7","4"
"449","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","24","2534.585983446005","119","291","737","943","9","16","16","8","4"
"451","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","26","2583.597544864","117","284","742","942","3","17","17","9","4"
"454","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","24","2652.6751793099993","98","324","766","960","18","16","16","8","5"
"453","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","15","2827.1261254220026","82","318","788","959","30","11","11","4","0"
"452","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","23","2554.8211273280053","114","312","717","923","3","12","12","11","3"
"455","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2584.909785734004","97","311","733","923","12","14","14","11","1"
"458","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","29","2478.070848384001","83","270","736","879","2","22","22","7","4"
"457","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","27","2619.9386413000007","92","318","769","939","5","19","19","8","6"
"456","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","12","2724.819351182005","92","325","777","964","24","9","9","3","3"
"459","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","24","2572.4262890779983","106","314","737","924","12","18","18","6","5"
"460","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","22","2247.3852342259984","73","278","676","829","5","16","16","6","5"
"461","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","18","2695.6661163440044","93","281","749","961","48","14","14","4","7"
"462","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","21","2480.2791135760017","83","290","733","895","21","12","12","9","5"
"463","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","19","2614.4248408079998","91","314","752","946","37","16","16","3","6"
"464","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","17","2808.1767745140037","79","285","789","948","11","14","14","3","5"
"465","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2641.9088331980015","123","299","727","928","7","19","19","1","4"
"466","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","21","2826.285066686002","75","314","818","979","10","16","16","5","3"
"467","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2354.465753172002","73","305","691","856","15","12","12","10","0"
"468","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","35","2246.449933032002","88","269","708","871","1","21","21","14","6"
"470","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2977.4687606760003","54","294","814","979","58","14","14","2","2"
"472","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","23","2201.6530816139993","56","291","708","835","14","17","17","6","5"
"469","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","6","2558.3011519740003","53","290","729","895","79","5","5","1","1"
"471","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","23","2645.5277709419997","76","302","779","959","40","16","16","7","5"
"473","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","21","2737.160991132","111","299","784","978","17","16","16","5","3"
"474","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","20","2762.9059573000036","106","346","793","1011","27","10","10","10","2"
"476","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","33","2293.1923978499963","91","299","702","874","1","22","22","11","5"
"475","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2399.615944719997","102","294","706","901","10","16","16","7","2"
"478","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2760.629396876007","97","301","753","948","29","15","15","1","3"
"477","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","9","2938.3836265080063","102","354","779","1029","96","8","8","1","2"
"481","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2663.6778000740005","84","312","791","963","21","13","13","7","2"
"479","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","18","2686.835707364002","78","297","793","953","17","13","13","5","3"
"482","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2625.5527163360034","93","269","757","925","10","17","17","10","3"
"480","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2641.209995275996","92","303","736","919","32","7","7","8","1"
"484","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2408.1411943760036","107","291","713","908","2","16","16","8","4"
"483","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","8","2798.606732968001","111","299","805","999","16","7","7","1","1"
"486","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","24","2436.675618004002","89","291","723","903","18","17","17","7","4"
"485","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","20","2526.333470968001","77","288","727","924","49","17","17","3","3"
"487","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2535.888992738002","74","295","728","897","23","17","17","8","4"
"488","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","25","2632.8724985599974","94","302","760","933","12","13","13","12","4"
"489","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","19","2624.7501373460036","124","310","720","934","6","10","10","9","2"
"492","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","34","2067.079021308001","84","246","626","790","2","17","17","17","5"
"491","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","31","2427.9730934680047","113","309","689","903","1","20","20","11","5"
"490","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","10","2772.401261270004","87","308","785","957","35","5","5","5","0"
"493","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","15","2785.489646999998","108","335","776","998","42","11","11","4","2"
"495","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","20","2673.363661778005","92","313","778","960","16","13","13","7","4"
"494","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","14","2851.9899560279996","112","313","808","1023","27","10","10","4","3"
"496","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","27","2510.4619529860042","81","308","752","923","9","17","17","10","5"
"498","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2466.6118848800047","82","298","707","876","0","15","15","12","2"
"497","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2920.120206266001","111","335","799","1021","40","14","14","3","2"
"499","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2518.796080096002","110","290","678","889","28","15","15","6","2"
"500","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","15","2616.668302372003","110","298","727","911","11","11","11","4","1"
"501","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","26","2548.2640419960044","66","282","700","884","56","15","15","11","1"
"503","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2489.6121338600005","89","337","711","920","24","17","17","8","7"
"502","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2773.4501284159983","45","310","797","963","75","10","10","6","2"
"504","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","27","2405.0539376580027","86","288","733","891","2","16","16","11","1"
"505","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","21","2465.694039648003","81","334","728","905","13","17","17","4","6"
"506","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","38","2243.024939587999","71","263","690","833","0","24","24","14","7"
"507","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","17","2805.6623847500027","105","328","801","992","13","14","14","3","4"
"508","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2616.076607394","111","290","751","937","2","16","16","8","5"
"509","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","2777.3576329420025","67","301","770","950","54","10","10","1","1"
"510","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","27","2298.5240343320006","103","290","677","870","21","12","12","15","4"
"511","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2360.4312997200013","120","263","697","881","5","11","11","14","2"
"513","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2688.049907388005","96","307","803","980","7","15","15","5","5"
"512","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","2784.853383768","93","318","782","977","28","14","14","5","2"
"515","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2439.6814143319984","75","292","725","869","3","15","15","7","2"
"514","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","5","3059.163256542003","114","319","837","1036","33","3","3","2","0"
"516","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","15","2470.443668841998","94","326","741","918","11","11","11","4","2"
"518","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","24","2573.4638708180028","102","318","728","935","20","18","18","6","6"
"519","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","26","2461.277021858","81","307","713","880","8","20","20","6","6"
"522","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","25","2475.0949139600025","93","285","715","896","6","21","21","4","6"
"517","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","16","2631.558276662006","72","298","770","930","44","7","7","9","3"
"521","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","15","2577.410463678003","83","289","740","914","24","11","11","4","3"
"520","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2617.9821181860066","134","290","722","949","18","11","11","4","2"
"523","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","19","2639.345184884006","79","281","772","917","11","10","10","9","4"
"526","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","28","2356.335948428003","90","276","680","852","8","21","21","7","6"
"524","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","29","2589.073423832001","120","292","722","931","3","23","23","6","3"
"529","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","18","2647.689376488003","99","322","747","956","14","15","15","3","5"
"525","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","2703.514489642001","90","321","801","977","19","9","9","2","1"
"527","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","9","2854.4215405","102","327","747","968","62","9","9","0","5"
"528","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","20","2554.905451795999","92","306","707","920","49","17","17","3","3"
"530","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","17","2386.8791734200045","94","293","716","888","10","12","12","5","2"
"531","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","26","2529.788703238002","84","280","738","893","6","13","13","13","3"
"533","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2805.6023736740012","69","307","759","927","44","5","5","7","1"
"532","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","26","2457.9101733840007","80","298","717","888","3","20","20","6","1"
"534","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","8","2854.1563237540036","98","348","792","975","31","6","6","2","2"
"538","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","25","2637.97827517","102","310","776","949","6","16","16","9","5"
"537","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","22","2821.6288678660003","101","301","794","974","15","14","14","8","1"
"536","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","3074.4616609500044","94","364","846","1068","40","12","12","3","2"
"535","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","8","2990.034521652002","120","337","780","1016","35","7","7","1","3"
"539","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","29","2635.589492042004","84","317","765","934","15","19","19","10","5"
"540","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2351.8745648219997","90","288","716","890","3","13","13","11","2"
"541","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2815.009892347996","87","312","801","989","64","7","7","5","2"
"542","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","19","2536.332150180007","86","293","707","896","49","11","11","8","1"
"544","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","22","2503.5706151940017","90","274","736","889","10","12","12","10","5"
"543","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","14","2904.948937036004","104","327","817","1016","11","13","13","1","3"
"545","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","15","3071.8734464200083","107","342","824","1047","40","13","13","2","2"
"546","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","31","2378.6917926940037","72","270","754","900","3","12","12","19","1"
"548","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","31","2293.4494468860057","102","332","729","908","0","16","16","15","9"
"547","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","8","3039.334718052002","111","341","839","1048","19","8","8","0","3"
"550","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2747.637095356002","68","300","777","940","45","10","10","8","4"
"551","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2476.669412033998","85","296","736","906","10","12","12","13","1"
"554","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2451.2997524880016","88","282","706","872","5","16","16","8","4"
"549","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","7","3019.6589910559996","87","307","824","1037","92","7","7","0","2"
"553","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2675.1327054640024","103","308","763","956","17","17","17","3","0"
"552","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","12","2701.9949429500075","118","301","746","945","10","11","11","1","1"
"555","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","24","2335.9858812400007","92","313","685","862","6","18","18","6","2"
"556","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","27","2496.9102388820024","99","296","721","914","3","22","22","5","7"
"557","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","4","3105.269985716001","109","362","781","1004","44","4","4","0","2"
"558","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","6","2814.1372715960015","72","308","762","943","67","6","6","0","1"
"562","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","21","2689.484631300001","91","286","768","938","2","16","16","5","4"
"561","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","21","2703.466139809997","103","312","738","924","11","18","18","3","5"
"559","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","21","2584.8521474140034","132","321","702","940","28","11","11","10","1"
"560","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","21","2742.7238954740033","105","303","781","968","14","13","13","8","3"
"563","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2689.4316031140015","83","298","793","952","9","17","17","5","2"
"564","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","34","2297.287714328003","109","308","686","876","6","19","19","15","4"
"565","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","15","2838.829858322008","93","306","771","961","21","15","15","0","5"
"567","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2423.164871986001","83","317","730","901","12","14","14","11","2"
"566","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","15","2603.7495912380027","61","285","779","931","39","11","11","4","4"
"570","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","21","2568.115233089998","113","290","732","930","2","14","14","7","3"
"569","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2670.5392516420025","124","326","717","956","32","11","11","6","2"
"571","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","28","2563.833882160003","89","314","750","925","7","21","21","7","7"
"568","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","8","3057.8770205020014","88","341","824","1037","52","8","8","0","1"
"572","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","18","2410.9663197440004","99","282","717","886","1","12","12","6","3"
"573","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2737.666208196003","88","317","783","984","51","9","9","5","0"
"574","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2628.7457371260025","64","313","777","936","35","15","15","3","1"
"575","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","28","2229.815169168004","71","282","712","857","6","15","15","13","4"
"578","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","22","2487.4353677020035","89","275","733","890","5","13","13","9","1"
"577","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","15","2621.464260094001","114","311","740","940","26","11","11","4","1"
"576","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","26","2383.473421922002","102","293","742","938","19","18","18","8","5"
"579","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","16","2585.6221793059967","87","276","749","894","6","10","10","6","1"
"580","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","23","2565.7557241400036","90","277","771","927","1","13","13","10","0"
"582","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","2658.267601141997","113","282","726","944","45","6","6","7","1"
"583","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","23","2668.260184970001","129","285","726","949","21","18","18","5","3"
"581","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2662.0977020959986","78","290","733","933","50","9","9","5","0"
"585","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","24","2607.494104842","76","320","740","914","10","16","16","8","3"
"584","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","14","2947.406383090001","100","344","800","1001","42","10","10","4","1"
"587","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","28","2540.7805074560015","93","310","736","917","2","18","18","10","6"
"586","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","12","2615.052930283998","115","294","708","918","31","8","8","4","4"
"590","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","22","2735.802601933998","84","321","756","942","31","12","12","10","1"
"588","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","36","2318.516799852","87","271","721","884","14","23","23","13","7"
"589","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","22","2871.625653893998","81","319","826","998","15","14","14","8","3"
"593","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","16","2431.090553004004","95","279","714","876","11","11","11","5","3"
"591","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","24","2658.3725078040006","98","338","751","946","12","16","16","8","6"
"594","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","35","2376.9774862759996","72","301","740","883","2","18","18","17","8"
"592","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","23","2525.7687152119997","107","288","713","905","18","16","16","7","2"
"595","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","25","2443.485778619999","89","289","725","894","5","10","10","15","5"
"596","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","25","2561.461389242003","125","297","727","930","4","16","16","9","3"
"598","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","23","2849.229752034003","90","348","769","980","27","19","19","4","5"
"597","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2838.412282319997","98","336","772","980","45","9","9","3","1"
"600","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","30","2325.017801254004","87","260","687","842","4","17","17","13","2"
