"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"lowerDecay"
"02/14/2020 22:34:44:268 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"479","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","27","415","285","10592","11053","3","22","22","5","1"
"480","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","10","93","315","11920","12046","23","7","7","3","0"
"478","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1372","261","9105","10592","31","31","31","5","1"
"481","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","96","6495","191","345","7069","14","82","82","14","0"
"482","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","104","4417","169","1958","6585","14","84","84","20","1"
"483","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","57","3898","232","5336","9418","12","52","52","5","1"
"485","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","291","272","11104","11456","35","21","21","1","0"
"484","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1503","263","9208","10815","15","33","33","1","1"
"488","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","69","6467","213","2093","8779","14","61","61","8","0"
"487","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","100","6263","196","288","6806","37","86","86","14","0"
"486","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","17","107","302","11728","11879","30","12","12","5","1"
"489","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","38","4443","247","6042","10677","32","37","37","1","1"
"490","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","984","247","9301","10372","12","33","33","8","2"
"491","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","301","311","10899","11301","67","21","21","2","1"
"493","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6658","166","302","7159","9","76","76","18","1"
"492","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","86","331","11371","11482","12","13","13","7","0"
"494","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","81","5515","190","2344","8064","8","67","67","14","1"
"495","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","64","3600","214","5124","8868","2","53","53","11","2"
"496","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1353","274","8934","10380","6","29","29","8","0"
"498","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","10","159","353","11879","12067","15","9","9","1","0"
"497","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","40","266","259","9846","10163","8","29","29","11","1"
"499","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","76","7668","215","390","8281","8","68","68","8","0"
"500","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","86","5267","170","2450","7923","26","72","72","14","0"
"502","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1195","287","9341","10631","10","25","25","10","0"
"503","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","30","272","293","10477","10812","14","23","23","7","0"
"501","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","49","3891","209","5870","9926","20","44","44","5","0"
"504","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","175","295","11389","11598","13","12","12","6","0"
"506","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","85","5652","203","1918","7776","7","77","77","8","0"
"505","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","88","6817","214","229","7285","18","73","73","15","1"
"508","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","932","237","8842","9877","27","40","40","8","0"
"507","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","50","4566","249","5144","9883","7","43","43","7","0"
"509","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","38","290","266","10104","10442","1","29","29","9","0"
"510","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","15","180","303","11917","12123","4","14","14","1","1"
"511","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","6882","199","342","7458","22","80","80","10","1"
"512","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","75","5829","206","2046","8099","14","69","69","6","2"
"513","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","57","3985","245","5116","9259","4","46","46","11","1"
"515","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","26","263","264","10622","10922","8","20","20","6","1"
"516","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","11","108","321","12008","12143","14","8","8","3","1"
"518","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","72","6062","204","2158","8430","13","55","55","17","0"
"514","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","38","1217","275","9274","10589","8","35","35","3","1"
"517","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","101","6083","197","330","6651","21","81","81","20","0"
"519","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","50","3870","251","5636","9689","15","46","46","4","1"
"521","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","20","334","314","11105","11482","10","19","19","1","0"
"520","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1512","277","8770","10384","12","38","38","3","1"
"522","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","19","264","305","11494","11786","5","16","16","3","0"
"524","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","82","5398","208","2136","7756","8","65","65","17","0"
"523","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","87","6905","218","365","7538","36","73","73","14","0"
"525","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","58","3760","229","5320","9257","4","52","52","6","1"
"526","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","31","1212","310","9605","10897","2","26","26","5","1"
"528","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","27","101","315","10979","11109","4","20","20","7","0"
"527","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","48","236","221","9453","9740","1","40","40","8","2"
"530","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","79","5912","222","2100","8231","21","64","64","15","1"
"529","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","100","6270","185","314","6813","16","90","90","10","1"
"531","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","46","4257","283","5513","10148","199","42","42","4","0"
"532","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","1280","234","8237","9612","9","45","45","9","1"
"533","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","44","236","224","9791","10073","5","30","30","14","1"
"534","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","11","129","283","11839","12038","48","10","10","1","2"
"536","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","59","7186","253","2045","9510","63","59","59","0","3"
"535","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6682","199","352","7262","9","82","82","12","0"
"538","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","31","1624","288","9029","10811","54","28","28","3","0"
"537","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","50","3537","227","6102","9793","20","42","42","8","1"
"539","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","31","321","265","10415","10813","43","21","21","10","0"
"540","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","146","297","11339","11522","7","17","17","3","0"
"541","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6608","180","290","7108","8","86","86","8","0"
"542","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","94","4990","174","2101","7296","9","82","82","12","1"
"544","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","1047","239","8606","9772","31","38","38","15","1"
"546","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","101","293","11525","11646","5","12","12","6","0"
"545","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","245","289","10886","11204","41","21","21","2","0"
"543","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","53","3723","240","5664","9577","20","49","49","4","0"
"548","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","88","5411","206","1980","7618","19","71","71","17","0"
"547","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","78","7419","220","300","8033","100","69","69","9","1"
"549","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","71","3407","191","5036","8605","9","59","59","12","0"
"550","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1289","272","8652","10045","2","34","34","12","0"
"551","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","27","230","311","10946","11221","10","18","18","9","2"
"552","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","19","167","312","11245","11455","15","19","19","0","0"
"553","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","88","6964","225","253","7466","17","77","77","11","0"
"554","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","85","5552","200","1938","7712","23","75","75","10","1"
"555","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","68","3554","203","4925","8632","4","51","51","17","1"
"556","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","40","1381","256","8961","10441","8","32","32","8","0"
"557","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","43","346","246","9607","9994","1","26","26","17","2"
"558","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","24","86","320","11101","11218","9","19","19","5","0"
"560","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","97","4897","172","1855","6955","12","75","75","22","0"
"559","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","86","7146","226","274","7648","8","78","78","8","1"
"562","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","886","222","8937","9919","20","43","43","6","0"
"561","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","51","4153","238","5261","9717","150","43","43","8","0"
"563","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","37","296","288","10268","10615","8","27","27","10","0"
"564","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","124","276","11414","11566","6","13","13","7","1"
"565","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","72","7889","266","366","8537","42","71","71","1","1"
"566","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","56","7327","238","2082","9640","29","54","54","2","0"
"567","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","64","3641","227","5135","8950","8","60","60","4","0"
"568","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1323","285","9266","10674","4","27","27","5","2"
"569","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","37","321","294","10187","10560","2","26","26","11","0"
"570","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","24","131","319","10979","11151","14","15","15","9","0"
"571","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","76","7865","226","292","8403","19","70","70","6","3"
"573","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","67","3192","209","5333","8691","11","54","54","13","0"
"572","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","81","5708","171","2112","8024","24","77","77","4","0"
"574","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","943","212","8140","9171","4","43","43","15","1"
"575","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","33","217","270","10452","10710","11","21","21","12","0"
"577","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","110","5726","171","272","6215","7","88","88","22","1"
"576","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","17","114","293","11548","11712","34","12","12","5","0"
"578","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","79","6112","227","1929","8272","17","69","69","10","0"
"581","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","32","327","282","10443","10812","2","24","24","8","1"
"580","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1260","263","8742","10116","19","43","43","4","1"
"579","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","68","3326","216","5201","8755","59","60","60","8","0"
"582","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","15","138","347","11678","11847","9","13","13","2","1"
"584","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","99","4545","159","2096","6829","11","84","84","15","2"
"583","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","81","7255","191","321","7798","18","68","68","13","0"
"585","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","57","3764","226","5329","9258","23","55","55","2","0"
"586","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1049","231","8173","9304","2","40","40","18","1"
"587","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","301","302","11061","11429","36","21","21","2","0"
"588","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","27","108","283","10832","10970","9","17","17","10","1"
"590","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","92","5317","189","1805","7346","20","81","81","11","0"
"592","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1625","283","8726","10476","30","32","32","7","1"
"591","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","63","3224","205","5431","8829","29","52","52","11","1"
"589","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","67","8259","263","397","8909","21","59","59","8","1"
"593","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","421","297","11069","11527","6","16","16","6","0"
"594","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","125","286","11293","11451","11","13","13","5","0"
"597","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","51","4123","248","5545","9857","11","46","46","5","1"
"598","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1277","268","8582","9946","6","34","34","11","1"
"595","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","7082","207","269","7586","13","82","82","8","2"
"596","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","91","5441","182","2051","7704","14","81","81","10","0"
"600","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","113","291","11268","11422","13","17","17","3","1"
"599","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","31","311","271","10488","10838","6","21","21","10","1"
