"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance2"
"06/10/2020 21:29:52:106 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"89","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.980269479967","0.019730520021060904","10526","5797","845","32","3732","95","854","1","25","25","17","0","9743","24"
"90","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.94596839199","0.054031607993152875","11792","5281","949","14","5438","73","798","1","37","37","14","0","11073","36"
"92","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.988435176001","0.01156482403081327","2947","1498","140","7","1226","50","793","5","26","26","22","0","2172","21"
"94","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.952039051956","0.04796094803393025","5129","2740","471","8","1788","102","806","0","20","20","25","0","4354","20"
"95","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.953574284005","0.04642571601887813","6078","3247","557","11","2137","96","809","2","30","30","11","0","5310","28"
"102","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.952805476014","0.04719452399386359","2997","1290","168","10","1431","64","759","7","34","34","16","0","2254","27"
"96","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.953244135966","0.046755864039309536","7433","3984","456","21","2891","53","829","3","28","28","17","0","6649","25"
"101","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.866707871994","0.13329212800222656","1834","876","75","7","790","63","782","6","23","23","23","0","1062","17"
"97","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.95277637198","0.047223628021171304","8314","4117","344","16","3763","47","804","1","27","27","30","0","7559","26"
"98","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.98393531997","0.016064680019315603","9459","4813","766","15","3765","73","788","1","27","27","19","0","8728","26"
"104","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.979691791994","0.020308208027779884","5054","2062","422","7","2446","84","768","4","33","33","24","0","4322","29"
"100","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.965988287968","0.03401171203106479","11570","5970","846","25","4628","76","844","0","25","25","21","0","10817","25"
"99","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.949821279974","0.05017871999816981","10486","5374","1008","15","3968","90","818","2","31","31","13","0","9765","29"
"111","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.561645163978","0.43835483602523695","1865","832","117","4","783","106","750","5","23","23","28","0","1119","18"
"105","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.991482211977","0.00851778801710168","6302","2807","488","13","2883","85","834","2","26","26","27","0","5510","24"
"106","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.986106319964","0.013893680011923593","7239","3483","370","21","3289","45","781","1","31","31","19","0","6502","30"
"103","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.99391802798","0.006081972035388183","3982","2201","356","10","1298","87","805","3","30","30","6","0","3195","27"
"108","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.99344092399","0.006559076048047174","9436","4349","334","25","4655","36","783","1","37","37","18","0","8724","37"
"110","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.960416443986","0.03958355599973107","11524","5342","474","19","5614","35","776","1","40","40","17","0","10828","39"
"112","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.728290379991","0.2717096200280924","2991","1439","206","7","1226","79","837","4","34","34","18","0","2167","30"
"109","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.97151155198","0.028488448021283475","10462","5129","772","15","4447","66","812","4","33","33","14","0","9722","29"
"107","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.993316475986","0.0066835240189200285","8366","4352","485","13","3429","56","805","2","31","31","16","0","7628","29"
"114","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.943606279956","0.05639372002700149","5113","2937","235","8","1862","46","783","3","25","25","19","0","4361","22"
"113","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.94538649198","0.05461350801920961","4180","1983","314","7","1758","91","803","2","27","27","26","0","3411","25"
"115","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.959157863956","0.04084213603592168","6157","3367","287","11","2401","64","828","3","27","27","15","0","5372","24"
"122","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.98406153196","0.015938468015741947","3043","1470","240","7","1203","94","786","3","29","29","15","0","2275","26"
"121","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.666657439986","0.33334256002120277","1874","840","114","20","777","95","798","5","28","28","18","0","1085","23"
"116","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.973475831994","0.026524168005134463","7278","3742","665","21","2722","96","788","2","32","32","9","0","6521","30"
"118","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.974557647978","0.025442352023085313","9322","4565","728","22","3894","80","849","1","33","33","14","0","8551","32"
"117","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.945001471962","0.0549985280412848","8214","3932","586","15","3585","61","744","1","35","35","19","0","7523","34"
"119","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.981167895976","0.018832104021311302","10562","5497","1025","17","3886","109","806","1","28","28","14","0","9830","27"
"123","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.957127835976","0.04287216404312488","3960","1811","187","9","1888","39","762","2","26","26","23","0","3220","24"
"120","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.947253883996","0.05274611606739743","11603","5786","670","15","5045","57","804","0","30","30","20","0","10868","30"
"131","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.719078031985","0.2809219680332209","1892","740","160","3","854","108","810","9","27","27","23","0","1094","19"
"126","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.99195498799","0.00804501200833485","7306","3677","398","16","3115","64","827","3","36","36","11","0","6525","34"
"125","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.972924123964","0.027075876025702605","6235","2965","765","14","2325","134","845","0","32","32","10","0","5445","32"
"127","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.947901823987","0.0520981760166106","8412","4310","431","16","3567","64","847","2","24","24","25","0","7623","22"
"128","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.973046223977","0.026953776028665555","9172","5070","548","11","3457","61","799","1","25","25","17","0","8443","24"
"134","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.990504027983","0.009495972006133613","5155","2478","435","9","2107","98","836","2","28","28","16","0","4362","27"
"129","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.950048691979","0.04995130802035863","10481","5305","693","19","4368","64","825","2","32","32","14","0","9725","30"
"124","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.949714931969","0.05028506803987831","5049","2238","453","9","2211","103","845","3","35","35","13","0","4231","32"
"133","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.994438495958","0.005561504036399878","3960","1496","570","13","1691","157","804","5","33","33","17","0","3188","30"
"130","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.994368491998","0.005631508025861542","11682","6564","1269","25","3708","94","789","0","22","22","12","0","10979","22"
"135","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.96229608397","0.037703916035446206","6311","3162","555","9","2447","104","824","1","34","34","10","0","5528","33"
"132","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.938606843974","0.06139315602536666","2988","1372","204","7","1292","86","807","3","27","27","18","0","2203","24"
"136","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.980390811974","0.019609188008826717","7421","3569","292","20","3463","45","820","2","32","32","24","0","6656","30"
"137","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.944047323972","0.05595267603860332","8356","4320","630","13","3286","76","801","0","31","31","16","0","7601","31"
"139","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.98018653998","0.019813460014121986","10534","5643","874","19","3887","85","765","0","26","26","16","0","9835","26"
"138","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.989518403987","0.010481596036269636","9382","4848","402","17","4043","40","771","0","32","32","16","0","8674","32"
"140","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.99489558796","0.005104412032551409","11346","5216","1102","24","4865","105","776","3","34","34","13","0","10652","31"
"141","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.966051299984","0.03394870001510375","1937","930","122","3","783","77","833","6","22","22","24","0","1112","16"
"142","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.730456195952","0.26954380401570166","2821","1355","89","17","1285","43","784","4","32","32","21","0","2052","28"
"143","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.938439979978","0.06156002003018646","4028","2231","221","11","1485","58","793","3","22","22","21","0","3261","19"
"151","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.435354507998","0.5646454920282284","1915","877","63","6","891","56","795","1","22","22","29","0","1126","21"
"148","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.994215807965","0.005784192016283107","9505","4767","403","12","4251","36","865","1","36","36","19","0","8718","35"
"145","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.99620042398","0.0037995760346771768","6115","3113","242","12","2677","36","807","5","35","35","17","0","5361","31"
"152","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.994819899952","0.005180100035703461","2950","1631","189","8","1031","67","792","3","24","24","13","0","2176","21"
"153","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.954035431982","0.0459645680272347","3959","1715","330","9","1776","95","792","3","34","34","20","0","3183","31"
"144","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.978553055971","0.02144694403829739","5166","2798","514","5","1708","112","835","4","29","29","8","0","4355","25"
"154","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.950663123967","0.049336876002477936","5136","2314","266","11","2449","58","825","2","38","38","14","0","4350","36"
"146","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.980018319957","0.019981680006726066","7318","3608","336","12","3274","58","795","1","30","30","20","0","6576","29"
"147","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.99741295198","0.002587048009319304","8267","4066","808","19","3217","127","812","1","30","30","17","0","7515","29"
"149","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.975686883972","0.024313116043432892","10509","5473","976","8","3920","103","819","0","29","29","15","0","9772","29"
"150","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.955775663953","0.04422433602270104","11533","6717","402","19","4343","29","818","2","23","23","24","0","10790","21"
"157","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","68","10658.955123683972","0.04487631600293973","8352","3272","500","13","4450","74","773","1","43","43","25","0","7636","42"
"155","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.941397263981","0.05860273603203625","6230","3394","264","17","2484","35","803","1","36","36","8","0","5473","35"
"162","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.989371867965","0.010628132009907088","3061","1422","263","6","1219","119","841","4","32","32","13","0","2243","28"
"161","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.073277032","0.9267229680414819","1850","848","91","7","818","63","767","7","23","23","26","0","1089","16"
"158","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.971621095992","0.02837890403862975","9458","5214","931","14","3170","95","808","2","34","34","4","0","8717","32"
