"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"06/10/2020 21:56:16:729 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding"
"7540","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.94644181599"
"7545","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","28","7574.899150180002"
"7504","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","10658.996017819993"
"7541","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.916714679972"
"7548","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.988178479984"
"7546","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.95841651596"
"7511","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.414866583951"
"7547","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","9789.507582063978"
"7542","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","33","10658.953910407981"
"7549","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10615.51375409197"
"7512","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","10658.97091250795"
"7553","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","7833.44688006801"
"7519","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.825132195976"
"7550","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.993366627968"
"7554","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.941894563966"
"7555","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","9391.54821965999"
"7556","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.964878963961"
"7561","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","7978.160746088003"
"7520","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.985025843958"
"7562","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.97991057597"
"7557","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.985385399988"
"7558","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.972636827973"
"7563","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","9409.29771780798"
"7527","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.985991943977"
"7564","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","29","10658.94801846796"
"7565","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.579664939967"
"7528","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.94166117599"
"7571","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","79","9015.855280703987"
"7535","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.696097451966"
"7570","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10658.97230413995"
"7566","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.976170867965"
"7569","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","79","7638.947227192008"
"7572","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","88","10658.956373815956"
"7573","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","86","10657.529382915984"
"7577","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","7677.014694635982"
"7536","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.98463369597"
"7579","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","8940.674282495995"
"7578","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","75","10658.972496031989"
"7574","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","78","10658.963687163965"
"7543","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.97016732395"
"7580","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.987764499987"
"7582","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","77","10658.953507051983"
"7585","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","8053.542726512003"
"7581","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.01733950398"
"7551","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.239965459974"
"7544","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.983139811984"
"7587","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","69","9285.908371555981"
"7586","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","10658.94877010798"
"7588","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","10658.993113415958"
"7589","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","10658.546982351976"
"7552","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.980298703973"
"7593","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","7973.167000483997"
"7594","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","74","10658.979570819973"
"7590","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.99682389598"
"7559","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","33","10658.993169231964"
"7595","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","9125.590958839977"
"7596","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","10658.998156019985"
"7597","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","10563.547922131977"
"7560","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.972825763985"
"7601","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","7705.511394311998"
"7602","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.976890607979"
"7603","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","8932.391925815999"
"7598","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.960558708"
"7567","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.922962407956"
"7604","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.963865415968"
"7609","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","8241.172065419994"
"7568","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","33","10658.98957636398"
"7605","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10493.776906855966"
"7611","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","8895.71269921999"
"7610","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.963829699995"
"7575","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","98","10658.96975629998"
"7606","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","10658.978847211973"
"7612","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.971662307982"
"7613","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10590.870694875983"
"7617","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","7713.121757332001"
"7618","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.940479631985"
"7576","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","78","10658.951113387984"
"7583","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","10658.859325495972"
"7614","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.99555396798"
"7619","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","9319.242535047979"
"7620","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.956533735987"
"7625","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","8159.4914713439985"
"7621","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10657.369451783978"
"7591","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","68","10658.420961067975"
"7622","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.969764547992"
"7584","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10658.944597995975"
"7626","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.998074203957"
"7627","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","9098.383389799992"
"7628","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.982457107973"
"7633","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","7977.729800951997"
"7629","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.315581987968"
"7592","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","69","10658.982688075988"
"7599","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","66","10658.215055663983"
"7635","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","8938.89079523998"
"7634","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","30","10658.996351003963"
"7636","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.983464747975"
"7630","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.99919246796"
"7637","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.742754983956"
"7643","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","8804.676073807997"
"7641","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","8121.49556516799"
"7642","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.958195651972"
"7600","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.99147528397"
"7607","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","68","10658.439876383947"
"7638","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.98522595199"
"7644","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.999845771985"
"7608","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.982296547985"
"7645","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10579.312139307993"
"7649","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","7905.805291111996"
"7650","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.974709879973"
"7646","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.93766080796"
"7615","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.296323615976"
"7651","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","31","9026.434810435983"
"7652","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.985246967986"
"7653","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10651.627819139954"
"7616","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.938139119964"
"7657","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","95","7799.960653415991"
"7658","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","80","10658.98416231196"
"7659","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","85","8961.171703944005"
"7623","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.165907527971"
"7654","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.969136227988"
"7660","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","84","10658.982504595975"
"7661","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","80","10384.834965583977"
"7665","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","72","7902.713393907993"
"7624","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.972254347967"
"7666","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.983715327977"
"7631","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.993514451955"
"7667","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","9316.544876263972"
"7668","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.942787363942"
"7662","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","68","10658.937993139974"
"7632","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.982993147969"
"7669","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","73","10654.192110951964"
"7674","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.96923510797"
"7639","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.049517707967"
"7673","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","7918.958267572009"
"7675","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","9186.380872311978"
"7670","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","74","10658.984361687966"
"7676","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","66","10658.962878687971"
"7677","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.364120239983"
"7683","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","75","8958.873187247998"
"7682","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.959730571962"
"7640","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.975707691981"
"7647","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.024948607976"
"7681","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","8277.704383476"
"7678","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","72","10658.978295471994"
"7684","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","10658.979521871966"
"7648","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.98018423198"
"7685","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.288730315982"
"7689","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","7399.210717692007"
"7690","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.994599279962"
"7655","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.987491087992"
"7692","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.94464553599"
"7691","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","8842.332532443992"
"7686","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.97708661996"
"7697","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","7514.069782860007"
"7693","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10018.76554873999"
"7656","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","27","10658.98452301999"
"7694","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.943854451973"
"7698","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.995371303983"
"7699","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","8756.428899864"
"7700","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.99028932396"
"7663","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","87","10658.94900439996"
"7701","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10475.34327508399"
"7705","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","33","8153.334191675999"
"7702","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.951255431986"
"7664","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","84","10658.986599063961"
"7706","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.973640963985"
"7671","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.997209135981"
"7708","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.980110815968"
"7707","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","9416.804675675983"
"7713","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","8126.888933795995"
"7709","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10657.383119263994"
"7672","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","72","10658.960027607976"
"7714","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","32","10658.989365167978"
