"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"02/02/2020 00:02:46:083 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"500","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","false","true","1001","69","459","232","221","832","25","54","54","15","15"
"453","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.02","true","true","true","1001","42","264","288","519","998","19","30","30","12","0"
"449","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0","0","true","true","true","1001","58","548","251","51","918","32","54","54","4","0"
"502","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","false","true","1001","38","365","292","483","989","36","23","23","15","11"
"451","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.01","true","true","true","1001","51","414","282","267","987","23","43","43","8","0"
"504","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","false","true","1001","18","64","285","899","1010","15","8","8","10","3"
"455","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.03","true","true","true","1001","18","72","300","963","1125","17","11","11","7","0"
"506","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","false","true","1001","39","818","288","103","996","39","36","36","3","12"
"459","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.01","true","true","true","1001","45","506","290","228","961","9","34","34","11","5"
"457","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0","true","true","true","1001","73","542","252","83","877","16","64","64","9","7"
"508","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","false","true","1001","72","533","246","219","829","12","65","65","7","27"
"461","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.02","true","true","true","1001","39","259","279","586","1002","4","30","30","9","5"
"510","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","false","true","1001","43","372","271","606","1048","35","35","35","8","16"
"512","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","false","true","1001","16","121","347","996","1165","34","14","14","2","6"
"514","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","false","true","1001","77","458","247","60","837","13","67","67","10","0"
"463","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.03","true","true","true","1001","17","61","304","1022","1140","7","11","11","6","2"
"516","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","false","true","1001","63","404","268","212","917","19","51","51","12","0"
"518","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","false","true","1001","47","185","265","533","929","18","33","33","14","0"
"465","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0","true","true","true","1001","92","597","253","47","833","12","71","71","21","9"
"520","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","false","true","1001","16","67","302","998","1167","17","7","7","9","0"
"467","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.01","true","true","true","1001","54","613","301","198","1012","47","49","49","5","11"
"471","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.03","true","true","true","1001","18","112","295","970","1134","16","13","13","5","4"
"522","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","false","true","1001","59","599","278","73","931","26","48","48","11","5"
"469","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.02","true","true","true","1001","39","349","294","577","1053","16","29","29","10","6"
"524","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","false","true","1001","58","460","240","251","911","16","45","45","13","5"
"473","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","1","0","true","true","true","1001","88","646","210","51","775","9","69","69","19","20"
"526","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","false","true","1001","41","291","264","580","1021","2","34","34","7","4"
"475","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.01","true","true","true","1001","66","648","261","201","910","11","50","50","16","14"
"528","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","false","true","1001","17","92","321","880","1044","18","14","14","3","3"
"477","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.02","true","true","true","1001","48","392","282","622","1060","5","41","41","7","17"
"530","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","false","true","1001","46","778","285","101","1059","32","45","45","1","7"
"532","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","false","true","1001","71","439","209","211","787","8","46","46","25","9"
"479","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.03","true","true","true","1001","29","105","314","950","1088","11","22","22","7","14"
"534","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","false","true","1001","47","308","248","570","969","4","36","36","11","12"
"483","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.01","true","true","true","1001","63","456","288","172","955","16","50","50","13","0"
"481","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0","true","true","true","1001","82","491","224","15","798","4","69","69","13","0"
"536","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","false","true","1001","16","72","309","1033","1158","19","10","10","6","2"
"485","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.02","true","true","true","1001","33","308","298","512","1069","18","28","28","5","0"
"538","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","false","true","1001","89","724","225","44","843","2","73","73","16","20"
"489","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0","true","true","true","1001","74","609","262","15","877","15","58","58","16","6"
"540","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","false","true","1001","64","595","224","244","898","6","53","53","11","22"
"487","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.03","true","true","true","1001","19","77","307","901","1094","5","9","9","10","0"
"542","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","false","true","1001","36","389","275","587","1038","27","35","35","1","16"
"544","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.03","true","false","true","1001","18","101","283","985","1118","20","12","12","6","6"
"491","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.01","true","true","true","1001","48","541","255","197","937","10","37","37","11","4"
"546","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0","0","true","false","true","1001","77","464","251","75","846","9","60","60","17","0"
"493","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.02","true","true","true","1001","45","252","242","540","954","17","35","35","10","4"
"548","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.01","true","false","true","1001","44","459","296","229","992","2","34","34","10","0"
"495","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.03","true","true","true","1001","19","92","310","984","1183","44","11","11","8","2"
"550","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.02","true","false","true","1001","46","221","280","608","1034","9","32","32","14","0"
"497","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0","true","true","true","1001","75","677","253","43","900","21","65","65","10","9"
"503","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","true","true","1001","24","123","322","948","1130","8","16","16","8","4"
"552","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.03","true","false","true","1001","13","53","309","980","1135","16","7","7","6","0"
"554","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0","true","false","true","1001","78","610","217","45","875","6","60","60","18","3"
"499","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","true","true","1001","56","589","285","211","964","4","51","51","5","16"
"505","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","true","true","1001","87","674","231","36","786","6","70","70","17","24"
"501","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","true","true","1001","48","319","253","551","989","12","40","40","8","10"
"513","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","true","true","1001","76","523","254","30","873","7","61","61","15","0"
"556","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.01","true","false","true","1001","35","590","277","223","1056","34","33","33","2","4"
"560","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.03","true","false","true","1001","21","104","337","1009","1181","6","13","13","8","3"
"558","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.02","true","false","true","1001","33","285","257","601","1042","21","26","26","7","0"
"509","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","true","true","1001","48","279","251","559","873","0","35","35","13","21"
"562","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0","true","false","true","1001","71","656","229","70","892","34","63","63","8","13"
"511","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","true","true","1001","34","141","275","817","982","5","19","19","15","8"
"564","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.01","true","false","true","1001","55","569","243","228","971","38","50","50","5","5"
"507","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","true","true","1001","75","527","237","263","863","13","60","60","15","16"
"515","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","true","true","1001","40","464","279","187","1014","73","40","40","0","0"
"517","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","true","true","1001","39","284","285","496","1013","13","28","28","11","0"
"566","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.02","true","false","true","1001","44","291","271","524","965","31","39","39","5","12"
"519","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","true","true","1001","14","69","334","1037","1219","10","9","9","5","0"
"568","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.03","true","false","true","1001","20","110","305","961","1137","20","16","16","4","5"
"570","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","1","0","true","false","true","1001","62","788","271","66","947","36","57","57","5","13"
"572","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.01","true","false","true","1001","39","672","283","296","1032","26","38","38","1","17"
"521","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","true","true","1001","67","627","246","18","892","10","61","61","6","8"
"574","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.02","true","false","true","1001","33","431","266","594","1062","10","27","27","6","11"
"523","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","true","true","1001","43","551","327","212","1031","20","38","38","5","5"
"525","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","true","true","1001","44","361","316","535","1084","16","33","33","11","7"
"576","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.03","true","false","true","1001","20","129","297","859","1004","6","10","10","10","4"
"578","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0","true","false","true","1001","71","774","258","140","1219","8","58","58","13","0"
"580","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.01","true","false","true","1001","53","743","280","337","1390","14","47","47","6","0"
"527","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","true","true","1001","17","119","304","910","1117","17","13","13","4","4"
"582","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.02","true","false","true","1001","35","415","318","869","1526","9","26","26","9","0"
"531","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","true","true","1001","79","520","220","226","913","12","66","66","13","8"
"584","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.03","true","false","true","1001","27","145","280","1314","1550","4","21","21","6","0"
"529","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","true","true","1001","57","774","277","32","976","10","54","54","3","7"
"535","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","true","true","1001","13","97","341","945","1108","28","11","11","2","3"
"586","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0","true","false","true","1001","83","751","238","129","1114","18","65","65","18","8"
"588","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0.01","true","false","true","1001","66","646","246","390","1252","8","53","53","13","5"
"533","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","true","true","1001","54","292","225","497","893","3","43","43","11","15"
"590","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0.02","true","false","true","1001","22","489","301","894","1568","41","21","21","1","3"
"543","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.03","true","true","true","1001","16","163","302","878","1069","14","14","14","2","10"
"537","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","true","true","1001","94","638","204","24","734","1","71","71","23","16"
"541","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","true","true","1001","38","361","280","565","992","35","31","31","7","12"
"539","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","true","true","1001","57","663","254","207","932","14","48","48","9","16"
