"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"967","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","61","5299.950038376002","0.04996162399957704","75","190","1401","1555","3","52","52","9","11"
"968","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","67","5299.7591480320125","0.24085196800212172","86","242","1507","1690","2","59","59","8","6"
"969","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","36","2501.5078730960004","2798.492126904003","10","278","334","439","5","29","29","7","18"
"970","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","43","3121.24850178","2178.7514982199973","21","248","461","556","2","37","37","6","11"
"972","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","53","4803.125337747997","496.8746622519982","35","241","734","847","5","44","44","9","16"
"973","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","59","5208.782118592002","91.21788140799431","50","225","840","975","3","50","50","9","6"
"971","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","48","3635.5312320840003","1664.4687679160006","34","221","572","686","3","41","41","7","9"
"974","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","63","5299.861472212004","0.13852778800168153","59","201","937","1083","5","56","56","7","7"
"975","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","55","5299.9714072640045","0.02859273599873946","70","212","1076","1237","1","48","48","7","8"
"976","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","52","5299.790532096008","0.20946790400080761","79","237","1270","1433","16","41","41","11","2"
"977","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","60","5299.742918436001","0.25708156398860815","86","217","1322","1489","2","52","52","8","3"
"978","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","58","5299.982029192","0.01797080799920714","102","212","1431","1603","1","37","37","21","7"
"982","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","48","4007.3015385360027","1292.6984614639966","27","242","659","763","0","38","38","10","11"
"980","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","32","2767.8837038920024","2532.116296107993","14","303","395","480","4","21","21","11","14"
"979","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","60","5299.947028792003","0.05297120798918176","83","206","1554","1721","3","55","55","5","2"
"983","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","52","4520.232015980006","779.7679840199991","27","199","687","787","1","45","45","7","9"
"981","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","35","3426.6861134999986","1873.3138865","17","262","479","593","10","33","33","2","14"
"984","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","60","5298.609399940002","1.3906000599902093","50","234","848","983","1","55","55","5","11"
"987","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","61","5299.952369612004","0.04763038798776442","76","222","1147","1335","3","61","61","0","5"
"988","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","61","5299.967752104016","0.03224789599318756","89","262","1419","1593","0","49","49","12","6"
"985","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","59","5299.539324960002","0.46067504000031434","64","223","931","1092","6","54","54","5","7"
"986","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","59","5299.972526044002","0.027473955991126342","83","205","1062","1222","2","52","52","7","9"
"991","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","26","2586.845912772","2713.154087228001","16","316","372","477","6","21","21","5","16"
"990","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","58","5299.966340588008","0.03365941199757039","106","235","1611","1805","1","52","52","6","2"
"989","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","65","5299.952156252007","0.047843747996706654","55","197","1537","1677","7","55","55","10","8"
"993","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","49","4244.929004472004","1055.0709955279954","34","245","602","733","7","46","46","3","14"
"992","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","39","3053.883184036","2246.1168159639965","18","274","467","566","4","32","32","7","15"
"994","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","56","4463.360965232003","836.6390347679967","42","251","699","830","5","46","46","10","14"
"997","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","68","5299.97543729201","0.024562707998329714","44","207","1040","1163","0","53","53","15","4"
"996","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","50","5299.948252856004","0.05174714400183156","51","245","1038","1166","4","42","42","8","5"
"995","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","58","5299.280525611999","0.7194743879862058","61","263","827","995","4","50","50","8","13"
"998","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","55","5299.983535616003","0.016464383989766684","93","258","1229","1420","1","48","48","7","6"
"1000","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","59","5299.963545492002","0.03645450799408412","80","223","1474","1634","3","48","48","11","4"
"999","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","61","5299.983130896013","0.01686910398925079","92","217","1282","1473","7","56","56","5","3"
"1002","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","42","2285.524126288002","3014.4758737119987","12","271","328","432","7","31","31","11","12"
"1001","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","53","5299.981296372001","0.018703627984689497","134","218","1585","1803","3","44","44","9","3"
"1003","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","37","3669.8610658320003","1630.1389341679971","19","289","517","629","9","34","34","3","13"
"1005","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","55","4428.232872991999","871.7671270079964","32","227","702","819","3","47","47","8","11"
"1004","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","40","4538.9553208","761.0446792000021","37","288","680","798","2","37","37","3","15"
"1006","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","42","5299.9408044720085","0.05919552799234884","61","264","935","1079","6","40","40","2","5"
"1007","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","54","5299.941203331997","0.05879666799696981","33","210","994","1100","0","50","50","4","8"
"1009","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","54","5299.742508599999","0.25749139999348714","56","203","1223","1363","4","50","50","4","6"
"1008","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","47","5299.811491327999","0.18850867198675658","74","220","1151","1310","5","47","47","0","7"
"1011","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","67","5299.95196690801","0.048033091995864474","88","217","1422","1595","2","54","54","13","6"
"1010","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","68","5299.937530384001","0.062469615998975936","74","213","1316","1477","4","52","52","16","2"
"1012","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","65","5299.962355460006","0.03764453999298034","114","205","1523","1723","1","53","53","12","3"
"1013","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","27","2607.6304440680033","2692.369555931999","13","302","359","453","3","24","24","3","14"
"1014","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","48","3127.0832913239997","2172.9167086759962","20","233","450","546","2","44","44","4","15"
"1015","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","52","3572.141206892003","1727.8587931079974","21","234","545","650","0","40","40","12","7"
"1016","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","53","4847.982314108005","452.0176858919884","53","268","750","890","2","40","40","13","11"
"1018","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","63","5299.613286080005","0.38671391999668625","58","211","953","1103","3","52","52","11","7"
"1017","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","59","5299.986100116002","0.013899883998506724","55","225","892","1047","1","51","51","8","10"
"1019","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","52","5299.945916939999","0.054083060000095884","50","242","1183","1326","2","50","50","2","6"
"1020","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","56","5299.713705552001","0.286294447992435","104","215","1174","1376","3","50","50","6","3"
"1021","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","65","5299.95406636801","0.04593363199887257","75","208","1277","1437","1","52","52","13","3"
"1022","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","59","5299.967086936015","0.032913063983401436","107","224","1476","1662","1","47","47","12","6"
"1023","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","59","5299.964211236012","0.03578876398777808","93","225","1653","1834","1","56","56","3","4"
"1025","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","38","3410.1895565800014","1889.8104434199972","21","262","521","612","4","32","32","6","12"
"1024","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","41","2491.229426603999","2808.770573395995","13","281","354","446","3","28","28","13","11"
"1026","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","53","3736.546834376002","1563.4531656239944","29","219","542","659","5","46","46","7","12"
"1027","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","50","4679.843377228003","620.1566227719915","34","220","698","814","2","44","44","6","10"
"1028","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","55","5265.617042472008","34.38295752799819","42","213","797","920","0","47","47","8","7"
"1030","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","58","5299.962702836008","0.03729716400268668","66","221","1032","1193","0","51","51","7","9"
"1029","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","54","5299.964160724008","0.035839276002318954","57","229","1035","1177","2","47","47","7","4"
"1032","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","64","5299.949341004002","0.05065899600246393","57","224","1259","1408","1","51","51","13","7"
"1033","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","54","5299.950450052006","0.0495499479871504","74","211","1478","1626","1","45","45","9","4"
"1031","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","64","5299.955615480003","0.04438451999756454","73","203","1130","1289","1","53","53","11","7"
"1036","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","37","3476.4430836360048","1823.5569163639964","19","285","503","621","8","33","33","4","11"
"1035","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","34","2616.7378924000027","2683.262107600002","7","264","371","437","5","24","24","10","11"
"1034","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","67","5299.821895376004","0.17810462399912375","84","205","1484","1651","0","51","51","16","3"
"1037","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","50","3980.70725344","1319.292746559998","38","259","588","717","4","45","45","5","11"
"1038","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","51","4654.952339720001","645.0476602799937","43","249","738","858","2","37","37","14","8"
"1040","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","59","5299.7383907400035","0.26160925999652473","60","238","922","1083","0","57","57","2","7"
"1042","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","59","5299.952884435999","0.04711556399219852","63","210","1210","1351","9","44","44","15","6"
"1039","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","54","4892.194944744002","407.80505525599443","33","220","789","898","9","41","41","13","9"
"1041","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","53","5299.940019908001","0.05998009199535215","56","241","1138","1290","5","42","42","11","6"
"1044","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","61","5299.9966770120145","0.0033229879987279887","107","222","1417","1607","2","52","52","9","3"
"1043","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","58","5299.998642760006","0.0013572399989998374","111","231","1254","1453","0","50","50","8","10"
"1046","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","45","2350.3228446479984","2949.6771553519943","17","269","334","432","1","34","34","11","18"
"1045","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","67","5299.996415520002","0.003584480002429835","85","183","1428","1624","15","61","61","6","6"
"1048","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","46","4264.34109252","1035.6589074799963","30","274","647","766","3","39","39","7","11"
"1047","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","42","3130.2151328280015","2169.7848671719985","21","242","487","576","4","30","30","12","10"
"1053","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","56","5299.949411148002","0.05058885200816654","50","215","1223","1344","3","41","41","15","5"
"1049","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","45","4839.870703483999","460.1292965160024","39","246","753","872","9","37","37","8","6"
"1050","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","59","5294.2404990760115","5.759500923988846","71","226","826","984","0","44","44","15","6"
"1051","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","63","5298.838011315997","1.1619886839909324","38","206","908","1030","3","52","52","11","5"
"1052","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","63","5299.954695184014","0.04530481599297964","58","228","1043","1193","2","51","51","12","7"
"1054","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","66","5299.985389547991","0.014610451996688312","66","208","1299","1447","1","55","55","11","6"
"1056","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","66","5299.969482136003","0.030517863998058115","58","215","1519","1661","2","55","55","11","5"
"1055","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","63","5299.978512052001","0.021487947990863177","116","221","1369","1574","1","51","51","12","6"
"1058","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","46","3116.953294612002","2183.046705388003","25","263","457","569","2","37","37","9","15"
"1059","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","43","4113.711460840003","1186.2885391599932","34","239","612","728","2","38","38","5","9"
"1057","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","28","2672.869572856003","2627.130427143999","15","295","374","473","11","25","25","3","14"
"1060","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","59","4519.136978535999","780.8630214639974","18","240","735","840","4","45","45","14","10"
"1061","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","53","5299.583400283996","0.4165997159945398","35","228","899","1017","6","44","44","9","7"
"1062","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","51","5299.962849212","0.03715078800362548","33","271","1075","1191","5","47","47","4","8"
"1063","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","59","5299.954334460001","0.04566554000666834","80","220","1042","1219","1","51","51","8","7"
"1064","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","55","5299.8661400079945","0.1338599919918071","112","243","1241","1433","2","41","41","14","5"
"1065","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","60","5299.882112260008","0.11788773999590241","60","200","1340","1483","6","45","45","15","3"
"1066","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","60","5299.99846650801","0.0015334919859264495","113","224","1395","1595","4","53","53","7","6"
"1067","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","66","5299.9206719200065","0.07932807999264746","84","169","1588","1741","1","51","51","15","6"
"1068","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","42","2426.062344156","2873.9376558439985","10","259","349","439","5","34","34","8","20"
"1070","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","50","3698.021171095998","1601.9788289040014","17","241","595","683","1","40","40","10","13"
"1069","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","39","3582.9523357240028","1717.0476642760025","22","281","492","601","9","35","35","4","10"
"1072","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","57","5299.704069080008","0.29593091999900434","48","277","894","1049","3","56","56","1","8"
"1073","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","50","5299.715222516012","0.2847774839990551","37","239","1025","1141","1","45","45","5","5"
"1071","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","48","4731.8316972719995","568.1683027280031","39","232","732","846","2","39","39","9","5"
"1074","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","64","5299.911349132","0.08865086799278021","48","194","949","1085","1","48","48","16","10"
"1075","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","68","5299.988371776008","0.01162822399872443","55","221","1120","1263","1","56","56","12","8"
"1076","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","57","5299.998541292001","0.0014587079978225503","71","209","1363","1526","12","50","50","7","4"
"1077","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","72","5299.972407408002","0.027592591988240933","98","188","1299","1493","3","56","56","16","6"
"1078","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","60","5299.9490804519955","0.05091954799311882","92","233","1654","1844","4","54","54","6","4"
"1079","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","34","2358.5429506959995","2941.457049303994","26","266","322","430","7","26","26","8","9"
"1081","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","45","4148.456590999997","1151.5434089999976","48","280","649","778","0","39","39","6","11"
"1082","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","52","4889.948774032006","410.05122596798947","35","250","753","868","2","44","44","8","10"
"1080","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","45","2845.5621501719984","2454.4378498280007","24","244","443","542","2","32","32","13","8"
"1084","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","65","5299.955076272006","0.04492372799588562","54","203","905","1038","1","48","48","17","7"
"1083","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","49","5299.899720424","0.10027957599377935","76","253","865","1022","5","45","45","4","11"
"1086","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","52","5299.796241660009","0.20375834000386428","95","241","1233","1419","3","49","49","3","4"
"1085","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","53","5299.892294664003","0.10770533599435606","66","245","1115","1260","2","43","43","10","12"
"1087","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","49","5299.888404920005","0.11159508000095908","83","234","1474","1625","5","44","44","5","8"
"1088","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","61","5299.985684352012","0.014315647992685143","89","204","1421","1593","1","48","48","13","2"
