"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:28:45:655 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"749","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","4640.537299284467","864","250","5669","6622","4","32","32","7","2"
"750","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","56","3784.3328754489603","785","251","5552","6445","11","45","45","11","0"
"751","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2571.9647448113096","452","237","2444","3081","98","34","34","9","0"
"752","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","1481.8111975082716","255","282","2036","2433","63","19","19","7","1"
"753","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","2041.2623006394342","287","307","2639","3012","9","20","20","9","4"
"754","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","3454.3586477050253","500","283","3088","3689","11","23","23","5","0"
"755","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","3624.577815183378","615","248","3401","4113","11","29","29","3","3"
"756","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","3317.930256407488","572","258","4473","5186","74","22","22","2","4"
"757","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","3472.968034513455","694","238","4704","5474","7","26","26","7","1"
"758","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","52","3229.6052198755747","606","246","4781","5483","6","44","44","8","1"
"759","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","4356.428533318986","830","268","5621","6561","6","42","42","0","0"
"760","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","4980.208123789661","939","255","5856","6906","16","43","43","4","4"
"761","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","2422.2050124560114","452","256","2576","3222","102","37","37","9","0"
"762","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","20","1835.75425331862","282","311","2074","2488","52","17","17","3","1"
"763","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","2012.72869714752","343","267","2468","2888","2","28","28","7","5"
"764","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2468.521144017906","441","250","2758","3306","15","35","35","8","1"
"765","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","23","2968.2118634807716","467","288","3911","4503","53","23","23","0","1"
"767","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","2652.133486794111","559","226","4379","5023","2","35","35","14","0"
"766","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","2825.644718468352","511","236","3915","4518","7","39","39","8","2"
"768","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","3159.8016080255184","573","260","5036","5702","5","42","42","7","4"
"769","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","3897.6079290855355","760","241","5385","6249","13","47","47","4","0"
"772","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","1744.197452251649","244","254","1857","2191","3","36","36","5","5"
"770","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","4057.7459085451096","763","248","6054","6924","29","38","38","7","2"
"771","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2244.948111401133","412","263","2877","3457","87","33","33","9","0"
"773","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","2221.880363938351","318","265","2610","3033","11","33","33","1","2"
"775","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","2187.470773536848","411","251","3488","3977","1","36","36","10","0"
"774","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","2428.4637364742944","386","253","3141","3622","34","24","24","6","1"
"776","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2926.9276053436993","581","251","4016","4683","8","33","33","8","3"
"778","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","54","2833.0138731600878","618","253","4593","5329","31","36","36","18","1"
"779","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","4383.468879018851","839","252","5450","6387","8","37","37","8","1"
"777","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2917.673302497117","557","266","4622","5264","1","34","34","8","2"
"780","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","3415.617503665744","722","245","5687","6504","2","42","42","13","0"
"781","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2706.9541353252007","441","264","2656","3290","97","35","35","4","2"
"782","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","1489.4024598260112","195","278","1990","2271","12","29","29","6","2"
"783","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","2302.396362081993","428","275","2410","2938","17","27","27","4","1"
"784","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","1762.1530951413624","327","264","3105","3534","32","28","28","6","0"
"785","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2759.1691668747308","454","263","3524","4070","21","30","30","11","3"
"786","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","23","4184.321493415227","724","297","4367","5207","27","23","23","0","1"
"787","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","3157.7243194321154","578","250","4835","5499","9","27","27","5","1"
"788","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","4239.118062994513","795","322","5184","6081","9","32","32","5","0"
"789","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","4174.290901076577","829","229","5240","6153","6","38","38","11","1"
"790","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","3662.065753363266","767","246","5905","6748","2","35","35","12","1"
"792","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","1828.51564824684","293","273","1867","2258","17","22","22","6","0"
"791","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2459.496986782384","415","254","2607","3192","91","34","34","3","0"
"793","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","2787.403429426951","429","308","2559","3088","13","27","27","0","1"
"794","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2017.9600326989105","373","252","2886","3365","30","34","34","5","1"
"795","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3291.1695383822153","513","246","3393","4022","32","26","26","14","0"
"797","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3286.254123580322","587","256","4454","5117","8","33","33","11","1"
"796","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4278.423330518581","730","282","4123","4969","25","30","30","1","2"
"799","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","3244.7426670436666","664","270","5747","6531","36","45","45","1","1"
"798","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3666.8401411587197","676","224","5182","5938","15","31","31","9","0"
"800","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3793.9433234136327","797","278","6293","7182","2","34","34","5","2"
"801","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","2167.6840895133055","409","239","2788","3376","87","43","43","6","0"
"802","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","1923.866993459703","290","278","1898","2284","7","33","33","2","4"
"804","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","2828.277944354977","432","278","3237","3739","7","25","25","3","1"
"803","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","2329.8186633466503","369","299","2636","3104","13","28","28","2","2"
"805","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","3262.901445827106","508","217","3585","4171","3","27","27","8","0"
"806","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","3251.527702337884","595","263","3751","4445","12","34","34","12","4"
"807","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","3721.280190093627","685","237","4161","4956","17","39","39","9","1"
"808","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","4762.400535648266","790","293","5578","6493","41","24","24","2","2"
"809","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3466.0207413697635","626","271","5807","6514","6","34","34","6","3"
"810","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","4431.145584026453","831","289","6419","7342","8","27","27","7","1"
"811","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","2526.2944424108086","447","292","3068","3700","115","22","22","3","1"
"812","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","1230.0276912673507","184","256","1820","2081","1","34","34","12","0"
"813","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","1834.360910205931","304","279","2551","2946","9","34","34","5","1"
"814","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2514.349315204296","468","271","2999","3556","14","32","32","8","2"
"815","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2507.486926140992","449","246","3464","4004","9","38","38","6","0"
"816","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4108.047318714777","596","262","4186","4886","25","27","27","4","1"
"817","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3110.8235679882964","549","269","4641","5310","45","28","28","11","1"
"819","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","4074.8406136492536","687","287","5646","6424","11","32","32","10","0"
"818","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","4429.2554239863675","788","245","5025","5915","4","37","37","7","1"
"820","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","3697.7137371617637","772","208","5817","6664","1","38","38","11","1"
"821","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","3175.51185135027","514","298","3153","3846","100","26","26","7","0"
"823","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","2662.488561847955","419","298","2542","3063","7","22","22","3","4"
"822","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2025.5897772415797","304","256","1855","2255","13","31","31","6","3"
"824","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","53","2500.7017748666426","419","227","2682","3206","2","45","45","8","4"
"825","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","3777.0211714922075","601","303","3725","4445","12","26","26","1","0"
"826","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","53","2554.092387843384","529","217","3616","4227","2","40","40","13","1"
"827","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","3811.1157461591242","656","252","4378","5137","10","39","39","9","2"
"828","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2870.606915721181","479","236","5301","5859","13","36","36","6","0"
"829","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","5445.634020413665","937","306","6015","7065","32","24","24","1","1"
"831","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","2608.3587858786923","449","275","2854","3461","84","27","27","3","1"
"832","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","1831.370468900399","262","292","2077","2432","10","23","23","4","2"
"830","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","4671.149053261602","909","267","6372","7400","46","29","29","8","0"
"833","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2200.052152130761","285","297","2553","2936","4","31","31","6","0"
"834","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2591.43313398589","429","266","2796","3304","2","27","27","14","2"
"835","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","4033.403388850873","541","299","3622","4264","8","29","29","4","0"
"836","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","2759.3237823328886","538","238","4143","4755","12","30","30","5","0"
"837","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2288.065552618497","420","229","4352","4857","6","41","41","14","0"
"838","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","3713.332507863668","631","232","4925","5638","1","38","38","8","0"
"839","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","3482.3178412329703","600","178","5340","6010","2","36","36","15","2"
"840","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","6376.191891281344","1145","282","6731","7974","13","24","24","0","0"
"841","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2179.7839479515396","380","254","2552","3115","98","31","31","13","1"
"842","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","2011.8450940200025","300","302","1993","2418","33","20","20","4","0"
"843","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","1344.0789479158188","234","247","2394","2704","9","32","32","6","1"
"846","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2915.779135538533","535","260","4247","4870","9","34","34","2","0"
"845","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2899.6400479216577","488","258","3344","3937","17","38","38","6","0"
"847","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","3730.1123563593333","622","268","4869","5587","18","29","29","3","1"
"844","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2363.2479552892564","362","241","2708","3176","8","44","44","11","1"
"848","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","4072.296718801628","723","271","5079","5889","7","32","32","11","1"
"849","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","5199.435105501501","1007","279","5968","7064","9","26","26","1","1"
"851","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2353.169953258297","388","244","2372","3004","151","39","39","4","2"
"850","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","4709.080773204686","858","223","5804","6820","77","39","39","7","4"
"852","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","1828.036357867262","264","288","2006","2369","14","25","25","7","1"
"853","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2422.35141746904","412","283","2458","2958","4","30","30","6","0"
"856","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2926.9125815117463","581","264","3956","4622","9","30","30","11","2"
"854","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2771.8746129391543","456","278","3013","3581","20","30","30","9","3"
"855","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","3495.7695872900777","592","275","3572","4258","3","34","34","1","2"
"857","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2509.4396362637717","482","236","4491","5061","20","34","34","10","0"
"858","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","3518.123645677409","684","236","5112","5886","7","39","39","3","0"
"861","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2363.9707918491317","395","244","2600","3168","91","38","38","6","0"
"859","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","4972.312400534111","856","263","5561","6555","64","31","31","7","1"
"860","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","4221.892355801967","697","244","6036","6855","42","34","34","10","0"
"862","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","2299.084099265249","350","294","1861","2328","20","27","27","4","5"
"863","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","1767.286652024968","303","286","2528","2918","11","28","28","6","3"
"864","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","53","1889.9519876574357","332","229","2794","3202","1","38","38","15","5"
"865","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","1705.6597440993323","361","227","3313","3762","4","39","39","12","1"
"866","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","2686.032203328992","523","286","4476","5099","28","21","21","7","1"
"867","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2606.8467474590407","516","236","4435","5030","7","35","35","9","2"
"868","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","22","4845.271140766635","895","322","5591","6582","13","21","21","1","0"
"869","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3885.1850170974485","859","250","5449","6425","29","42","42","3","1"
"870","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","4444.836909677663","881","271","6370","7332","10","29","29","8","1"
"871","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2437.475870108431","384","229","2926","3496","103","34","34","3","2"
"872","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","1533.9691428697827","221","244","1835","2150","2","34","34","12","2"
"874","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","2718.0741015287135","416","284","3004","3527","7","25","25","8","0"
"873","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","1195.778403848069","170","269","2503","2752","6","35","35","10","3"
"875","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","3492.6153104786363","569","290","3571","4229","4","29","29","8","2"
"876","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","3157.254840705389","613","259","3896","4603","6","39","39","2","3"
"877","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","2738.93756380075","522","235","4423","5037","4","38","38","10","1"
"878","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","4272.376015983791","760","252","5236","6080","4","34","34","1","2"
"879","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3763.6010277182118","746","244","5568","6390","1","35","35","10","1"
"880","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","5830.778221663498","1030","292","6262","7405","7","33","33","2","2"
"882","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","980.8036743164413","180","245","1915","2164","5","34","34","14","2"
"883","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","1523.0109885742806","276","243","2342","2701","4","31","31","16","5"
"884","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2548.040349363215","415","265","2902","3405","3","29","29","13","2"
