"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroTolerance"
"02/17/2020 23:50:48:341 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"92","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2352.3546218240017","349","163","0","578","2","115","115","18","13"
"90","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","144","1943.2450035400013","273","163","0","504","2","122","122","22","19"
"93","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","126","2631.6266043440046","369","174","0","616","3","117","117","9","15"
"91","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","127","2219.1185837680014","324","164","0","551","0","112","112","15","20"
"94","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","132","2301.765467448002","319","161","0","554","8","118","118","14","14"
"95","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","129","1999.1344398120018","324","150","0","533","3","107","107","22","15"
"98","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","138","2096.1231769640012","276","162","0","522","3","119","119","19","10"
"96","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","135","2214.5533742240036","312","183","0","558","2","118","118","17","13"
"99","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","136","2161.674010420003","291","153","0","518","11","116","116","20","12"
"97","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","132","2596.919570292002","368","160","0","613","12","120","120","12","15"
"100","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","123","2504.510110936003","349","185","0","607","10","114","114","9","15"
