"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 14:25:13:482 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"3011","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","59","0","0.01640019599971465","804","200","7682","8576","1","54","54","5","0"
"3010","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","69","0","0.009945748000059318","766","190","6314","7185","3","59","59","10","1"
"3009","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","65","0","0.0032054959991301146","706","170","6084","6872","2","52","52","13","1"
"3013","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","41","0","0.04678246399944497","262","286","1504","1859","1","36","36","5","3"
"3014","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","32","0","0.009109904000566438","294","270","2256","2650","20","30","30","2","2"
"3015","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","55","0","0.021657736000291195","321","225","2634","3045","2","52","52","3","1"
"3012","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","59","0","8.650759988384493E-4","912","229","8010","9021","8","50","50","9","1"
"3016","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","61","0","0.03219103600078821","359","200","3161","3621","4","53","53","8","2"
"3017","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","57","0","0.053102143999987916","532","212","3747","4375","3","48","48","9","2"
"3018","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","61","0","6.98203998978908E-4","450","230","4357","4919","8","55","55","6","1"
"3019","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","77","0","0.04350836799967084","352","190","4497","4940","1","60","60","17","1"
"3033","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","44","0","0.004172324000021099","48","230","742","863","3","32","32","12","5"
"3021","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","69","0","0.047406200000248866","632","183","6059","6775","1","55","55","14","1"
"3023","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","62","0","0.008787831999354179","624","191","7528","8234","0","54","54","8","0"
"3020","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","69","0","0.04486338399873224","425","210","5421","5944","2","63","63","6","0"
"3034","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.03010049200103415","70","262","835","990","4","33","33","4","4"
"3022","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","65","0","0.03728942399938173","667","202","6629","7390","1","58","58","7","1"
"3035","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","0","0.05923114799886697","83","264","846","1015","7","33","33","6","5"
"3038","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.021543059999429737","71","235","771","912","3","32","32","10","4"
"3024","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","62","0","0.03826499200037592","928","221","7823","8844","3","57","57","5","0"
"3037","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","41","0","0.028569323999870555","56","255","785","936","16","32","32","9","5"
"3036","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","45","0","0.031595127999053396","28","245","735","847","9","36","36","9","4"
"3039","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.1545184279991143","78","260","768","925","3","28","28","14","9"
"3040","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","48","0","0.06154951600144276","99","246","759","939","0","39","39","9","5"
"3041","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","50","0","0.06268684799959434","40","251","762","870","1","29","29","21","11"
"3043","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","43","0","0.02423470800126193","76","236","773","931","6","34","34","9","8"
"3045","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","47","0","0.05319677199994777","87","248","762","936","2","32","32","15","3"
"3042","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","27","0","0.1136033679986701","101","245","831","997","3","21","21","6","2"
"3046","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","37","0","0.06723624399909056","64","227","803","928","2","27","27","10","4"
"3044","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","33","0","0.10104515999828134","78","231","809","967","11","28","28","5","2"
"3047","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","46","0","0.031475075998823154","62","232","830","958","1","37","37","9","9"
"3048","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","41","0","0.027880187999871353","47","265","768","919","20","30","30","11","4"
"3073","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","42","0","0.03784381199887665","45","238","793","910","3","36","36","6","1"
"3074","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","42","0","0.02978234000013469","72","279","778","932","1","27","27","15","7"
"3076","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","0","0.25961813199925743","69","222","743","905","4","31","31","8","3"
"3075","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","52","0","0.027624411999720877","68","219","740","893","1","41","41","11","7"
"3077","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","0","0.03183171199960766","89","283","857","1032","1","22","22","7","0"
"3078","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","52","0","0.23812700400000875","81","224","694","851","2","34","34","18","8"
"3049","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","0","0.06967495999985829","154","232","1377","1635","6","52","52","6","7"
"3079","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","0","0.14884141599980705","83","276","844","1017","13","25","25","4","6"
"3080","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","41","0","0.03848200799938617","55","269","854","980","1","34","34","7","8"
"3051","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","0","0.04291332799970782","317","216","2868","3260","3","40","40","5","3"
"3050","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","57","0","0.020579951999292412","229","229","2010","2327","3","48","48","9","4"
"3052","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","59","0","0.009649847998574934","281","204","3323","3692","2","48","48","11","1"
"3053","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","0","0.05341205200036203","393","207","3958","4439","6","50","50","8","0"
"3054","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","54","0","0.02626886800011663","710","232","4372","5193","9","48","48","6","1"
"3056","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","62","0","0.0125916639987107","623","211","5492","6219","5","55","55","7","0"
"3055","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","73","0","0.04121447999920136","486","179","4514","5104","3","62","62","11","1"
"3058","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","0","0.0031688039989035133","871","198","6678","7639","5","55","55","5","0"
"3057","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","0","0.03474505200048883","627","203","6430","7152","6","53","53","7","1"
"3059","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","0","0.016091439999794233","768","220","7572","8429","5","53","53","5","3"
"3060","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","74","0","0.02346222399969644","849","196","7142","8085","2","60","60","14","1"
"3062","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","54","0","0.010135036000203712","223","223","2063","2366","1","40","40","14","2"
"3063","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","50","0","0.03533142399973288","258","223","2846","3197","6","45","45","5","4"
"3061","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","49","0","0.011940052000503076","163","241","1466","1723","0","45","45","4","5"
"3065","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","48","0","0.04192020400052687","571","225","3965","4626","3","42","42","6","0"
"3064","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","60","0","0.04356132399893742","289","201","3355","3726","2","47","47","13","1"
"3066","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","51","0","0.008627076000492728","500","238","4671","5264","9","42","42","9","1"
"3081","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","38","0","0.019916679999893105","37","241","811","920","3","28","28","10","4"
"3067","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","59","0","0.024365691999661543","564","229","5171","5817","5","48","48","11","2"
"3082","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","48","0","0.10774700399948678","89","245","766","940","3","35","35","13","4"
"3069","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","58","0","0.0616652360001142","829","224","6198","7132","7","56","56","2","0"
"3070","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","61","0","0.05340329199992766","746","207","6874","7712","2","53","53","8","2"
"3068","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","45","0","0.0429178999998987","847","238","6055","6995","4","41","41","4","0"
"3071","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","69","0","0.003935487998798504","686","189","7085","7847","2","52","52","17","0"
"3083","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","51","0","0.08033622799834905","82","256","702","881","3","35","35","16","9"
"3072","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","66","0","0.03980567599931817","788","209","7903","8783","4","54","54","12","1"
"3084","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","41","0","0.03301903599943756","61","231","770","896","2","32","32","9","5"
"3086","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","34","0","0.026309267998906094","88","268","757","930","4","24","24","10","2"
"3085","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","48","0","0.04448297600028939","72","235","751","913","5","39","39","9","5"
"3087","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","36","0","0.016971208000151172","81","284","812","983","4","31","31","5","7"
"3089","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","51","0","0.057805703999839864","62","212","705","842","1","41","41","10","8"
"3090","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","29","0","0.11164929999972717","117","273","825","1024","1","23","23","6","7"
"3088","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","47","0","0.3296795080003978","58","222","748","900","2","43","43","4","6"
"3091","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","45","0","0.06182167600008448","62","253","724","890","3","42","42","3","13"
"3093","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","31","0","0.04166205599986483","61","276","891","1025","6","25","25","6","7"
"3095","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","54","0","0.13482876399842114","44","239","713","845","3","39","39","15","7"
"3094","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","43","0","0.0057759159998007625","58","246","816","940","4","26","26","17","5"
"3096","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.0110199480005031","85","246","873","1033","3","33","33","9","6"
"3092","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","37","0","0.05142913200061905","108","276","735","938","0","32","32","5","6"
"3122","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","0","0.08613338000028392","76","277","841","1002","8","30","30","10","6"
"3121","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","0","0.029789935999661843","64","247","839","978","9","29","29","7","5"
"3124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","0","0.05349107199941283","73","277","878","1038","2","29","29","4","4"
"3123","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","45","0","0.02822005199997335","47","250","751","878","1","36","36","9","8"
"3126","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","0","0.04489451599782068","67","263","863","1007","6","24","24","8","3"
"3125","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","38","0","0.05191971999990308","55","224","833","956","1","34","34","4","6"
"3127","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","0","0.2315701879999139","83","294","915","1095","8","27","27","6","7"
"3128","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","0","0.011988400001313071","56","282","851","993","6","24","24","3","4"
"3097","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","0","0.016956844000550753","154","255","1645","1859","3","27","27","10","4"
"3098","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","0","0.06006611999985889","205","220","2112","2409","3","47","47","6","2"
"3099","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","0","0.048653356000364134","352","239","2798","3248","8","43","43","8","2"
"3100","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","67","0","0.048308871999855896","291","184","3118","3490","2","58","58","9","2"
"3101","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","0","0.014961780000457559","628","260","4159","4892","4","44","44","1","1"
"3103","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","64","0","0.04437773199948136","597","198","4824","5515","5","50","50","14","0"
"3102","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","0","0.008411107999878098","508","211","4882","5471","7","43","43","4","0"
"3104","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","72","0","0.05254168400009007","471","179","5190","5749","3","55","55","17","3"
"3105","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","70","0","0.012512776001009307","613","212","5829","6539","3","59","59","11","4"
"3109","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","42","0","0.028151595999369228","149","244","1537","1769","7","37","37","5","4"
"3106","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","65","0","0.0583012199987758","613","201","6641","7342","3","58","58","7","1"
"3110","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","42","0","0.011032291999603316","270","239","2241","2596","1","38","38","4","2"
"3108","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","72","0","0.018900575998598512","791","209","7397","8279","1","54","54","18","1"
"3107","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","57","0","0.015172255998762374","710","216","7612","8407","2","49","49","8","2"
"3112","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","54","0","0.014321876000284561","456","241","3252","3814","6","49","49","5","2"
"3111","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","50","0","0.05361504399900152","310","228","2664","3066","4","45","45","5","4"
"3114","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","67","0","0.01936626399943453","554","199","4061","4714","4","58","58","9","3"
"3113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","66","0","0.0036691079993875775","331","168","3634","4050","4","56","56","10","4"
"3115","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","63","0","0.04774680799965747","576","190","4889","5551","5","55","55","8","1"
"3117","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","65","0","0.0468620079997617","525","208","5943","6556","4","52","52","13","1"
"3116","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","52","0","0.0598348919983569","546","223","6063","6693","2","46","46","6","0"
"3118","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","57","0","0.03119546400049611","834","223","6872","7791","4","45","45","12","4"
"3120","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","73","0","0.005263388000207314","684","195","7439","8208","4","54","54","19","0"
"3119","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","61","0","0.060259523999500075","1066","236","7111","8280","1","52","52","9","2"
"3130","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.03071402000002088","55","283","856","990","9","31","31","6","7"
"3132","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","49","0","0.021356723998596117","56","259","747","900","2","39","39","10","9"
"3129","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","0","0.01286819599989908","75","265","779","948","4","31","31","3","2"
"3131","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","51","0","0.007165087999806197","103","246","689","881","1","37","37","14","8"
"3136","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","46","0","0.3228095640005906","52","197","789","907","4","31","31","15","7"
"3135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","53","0","0.048385408000462427","43","213","759","861","0","30","30","23","4"
"3134","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","28","0","0.020607555998959803","74","280","822","981","5","28","28","0","7"
"3133","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","35","0","0.048735331999318454","51","252","868","997","4","27","27","8","7"
"3137","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","34","0","0.02251361599985291","57","280","802","976","32","30","30","4","3"
"3138","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","46","0","0.0541388240000833","71","259","755","917","12","37","37","9","8"
"3139","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","38","0","0.07571223599970711","68","244","793","933","5","34","34","4","7"
"3141","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","47","0","0.025107400000215385","67","212","748","880","1","32","32","15","4"
"3140","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","35","0","0.04657291999925395","98","266","827","1006","3","28","28","7","5"
"3142","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","43","0","0.03278801999980896","77","222","765","916","1","36","36","7","5"
"3143","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","31","0","0.13979457599934353","67","288","874","1016","4","26","26","5","9"
"3144","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","41","0","0.059254087998718674","67","253","797","934","0","27","27","14","4"
