"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"03/12/2020 18:45:05:697 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"81","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.3","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","65","7462.996286980002","0","335","0","58796","0","0","0","65","0","58561"
"84","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.6","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","70","7462.950848332002","0","343","0","116629","0","0","0","70","0","116483"
"83","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.5","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","63","7462.953506651997","0","330","0","97686","0","0","0","63","0","97525"
"89","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","33","2158.108687055999","0","359","0","360","0","0","0","33","0","1"
"88","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","1","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","63","7462.978581088012","0","353","0","194187","0","0","0","63","0","194183"
"86","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.8","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.9691186680075","0","352","0","155606","0","0","0","62","0","155534"
"87","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.9","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","70","7462.941725792001","0","381","0","175490","0","0","0","70","0","175446"
"85","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.7","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","55","7462.94770443201","0","355","0","136164","0","0","0","55","0","136058"
"90","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","55","7462.989016155997","0","332","0","19626","0","0","0","55","0","19336"
"100","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","36","2093.58566888","0","344","0","345","0","0","0","36","0","1"
"92","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.3","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","57","7462.972378364004","0","349","0","58480","0","0","0","57","0","58245"
