3012,Cambria County Transit Authority,-0.86993865,northeast,42021,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,14,0.125,TRUE,0.018421052,5.285356677,5.349925762,5.14886649,0.134615385,0.007675439
4019,Transit Authority of Northern Kentucky,-0.330489479,south,21117,7,0.030701754,0.72,KY,Kentucky,FTA Region4,13,0.107,TRUE,0.015350877,5.286058355,5.374970194,5.013048661,0.125,0.007675439
5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,2.028222426,midwest,17031,7,0.030701754,0.69,IL,Illinois,FTA Region5,13,0.12,TRUE,0.054385965,5.276212587,5.306971839,4.594013187,0.125,0.007675439
9031,Riverside Transit Agency,0.303482857,west,6065,7,0.030701754,0.7,CA,California,FTA Region9,12,0.067,TRUE,0.011052632,5.293768802,5.491194441,4.587246537,0.115384615,0.007675439
9079,SunLine Transit Agency,-0.250644816,west,6065,7,0.030701754,0.7,CA,California,FTA Region9,12,0.067,TRUE,0.025614035,5.296983344,5.423939927,4.81250179,0.115384615,0.007675439
4004,Metropolitan Transit Authority,0.397581965,south,47037,7,0.030701754,0.8,TN,Tennessee,FTA Region4,12,0.107,TRUE,0.022105263,5.299019828,5.439443298,4.789275764,0.115384615,0.007675439
5154,Metropolitan Council,0.455750596,midwest,27123,7,0.030701754,0.78,MN,Minnesota,FTA Region5,11,0.12,TRUE,0.020921053,5.292234079,5.403169887,5.158904925,0.105769231,0.007675439
3,Pierce County Transportation Benefit Area Authority,0.762394199,west,53053,7,0.030701754,0.74,WA,Washington,FTA Region10,10,0.067,TRUE,0.039912281,5.294732065,5.375190935,4.512962328,0.096153846,0.007675439
6012,"Waco Transit System, Inc.",-1.291726514,south,48309,7,0.030701754,0.63,TX,Texas,FTA Region6,10,0.107,TRUE,0.019342105,5.292428397,5.444863931,5.30018202,0.096153846,0.007675439
3044,Westmoreland County Transit Authority,-1.188733606,northeast,42129,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,10,0.125,TRUE,0.02631579,5.29210583,5.382237646,4.874388965,0.096153846,0.007675439
4007,Capital Area Transit,-0.109572704,south,37183,7,0.030701754,0.63,NC,North Carolina,FTA Region4,9,0.107,TRUE,0.024868421,5.296850202,5.40053754,4.826451755,0.086538462,0.007675439
5011,Stark Area Regional Transit Authority,-0.453701678,midwest,39151,7,0.030701754,0.64,OH,Ohio,FTA Region5,9,0.12,TRUE,0.046052632,5.296002297,5.355962434,4.937470853,0.086538462,0.007675439
5017,Greater Dayton Regional Transit Authority,0.36833196,midwest,39113,7,0.030701754,0.64,OH,Ohio,FTA Region5,9,0.12,TRUE,0.015131579,5.287470751,5.518134482,4.643274012,0.086538462,0.007675439
7,Lane Transit District,0.196178393,west,41039,7,0.030701754,0.88,OR,Oregon,FTA Region10,6,0.067,TRUE,0.019649123,5.300216628,5.463409019,4.956487376,0.057692308,0.007675439
4002,Knoxville Area Transit,-0.321304152,south,47093,7,0.030701754,0.8,TN,Tennessee,FTA Region4,6,0.107,TRUE,0.019649123,5.277337426,5.44494093,4.587990035,0.057692308,0.007675439
3054,Centre Area Transportation Authority,-0.62650208,northeast,42027,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,4,0.125,TRUE,0.028421052,5.290417413,5.430473435,4.483438279,0.038461538,0.007675439
9206,San Luis Obispo Regional Transit Authority,-0.887497066,west,6079,7,0.030701754,0.7,CA,California,FTA Region9,2,0.067,TRUE,0.041754386,5.289949004,5.354135833,4.867840552,0.019230769,0.007675439
5056,Greater Peoria Mass Transit District,-0.215963585,midwest,17143,6,0.026315789,0.69,IL,Illinois,FTA Region5,17,0.12,TRUE,0.009736842,5.291280486,5.412152325,4.889468851,0.163461538,0.006578947
9151,Southern California Regional Rail Authority dba: Metrolink,1.170708826,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,16,0.067,TRUE,0.015438597,5.276915522,5.383762463,5.184818929,0.153846154,0.006578947
4001,Chattanooga Area Regional Transportation Authority,-0.413900211,south,47065,6,0.026315789,0.8,TN,Tennessee,FTA Region4,16,0.107,TRUE,0.012280702,5.286320426,5.426670707,5.115100684,0.153846154,0.006578947
3022,Port Authority of Allegheny County,1.597812332,northeast,42003,6,0.026315789,0.79,PA,Pennsylvania,FTA Region3,16,0.125,TRUE,0.025964912,5.276953981,5.334244767,4.799842031,0.153846154,0.006578947
